"","subject","culture","task_name","task_info","trial_info","resp_type","resp"
"1587","SS1608775703963","US","EBB","NC","10","acc",1
"1588","SS1608775703963","US","EBB","NC","2","acc",1
"1589","SS1608775703963","US","EBB","NC","14","acc",1
"1590","SS1608775703963","US","EBB","NC","10","acc",1
"1591","SS1608775703963","US","EBB","NC","2","acc",1
"1592","SS1608775703963","US","EBB","NC","6","acc",1
"1593","SS1608775703963","US","EBB","IL","6","acc",0
"1594","SS1608775703963","US","EBB","HELPFUL","2","acc",1
"1595","SS1608775703963","US","EBB","IL","6","acc",0
"1596","SS1608775703963","US","EBB","IL","2","acc",0
"1597","SS1608775703963","US","EBB","IL","18","acc",1
"1598","SS1608775703963","US","EBB","IL","14","acc",1
"1599","SS1608775703963","US","EBB","IL","10","acc",1
"1600","SS1608775703963","US","EBB","HELPFUL","2","acc",1
"1601","SS1608775703963","US","EBB","IL","6","acc",1
"1602","SS1608775703963","US","EBB","IL","10","acc",1
"1603","SS1608775703963","US","EBB","IL","2","acc",0
"1604","SS1608775703963","US","EBB","IL","18","acc",1
"1605","SS1608775703963","US","EBB","IL","14","acc",1
"1606","SS1608775703963","US","EBB","IL","2","acc",0
"1607","SS1608775703963","US","EBB","IL","18","acc",1
"1608","SS1608775703963","US","EBB","IL","10","acc",0
"1609","SS1608775703963","US","EBB","IL","14","acc",1
"1610","SS1608775703963","US","EBB","IL","10","acc",1
"1611","SS1608775703963","US","EBB","IL","18","acc",1
"1612","SS1608775703963","US","EBB","IL","14","acc",1
"1613","SS1608775703963","US","EBB","IL","2","acc",0
"1614","SS1608775703963","US","EBB","HELPFUL","2","acc",1
"1615","SS1608775703963","US","EBB","IL","6","acc",1
"1616","SS1608775703963","US","EBB","HELPFUL","2","acc",1
"1617","SS1608781013661","US","EBB","NC","2","acc",1
"1618","SS1608781013661","US","EBB","NC","18","acc",1
"1619","SS1608781013661","US","EBB","NC","14","acc",1
"1620","SS1608781013661","US","EBB","NC","14","acc",1
"1621","SS1608781013661","US","EBB","NC","10","acc",1
"1622","SS1608781013661","US","EBB","NC","2","acc",1
"1623","SS1608781013661","US","EBB","NC","18","acc",1
"1624","SS1608781013661","US","EBB","NC","6","acc",1
"1625","SS1608781013661","US","EBB","NC","10","acc",1
"1626","SS1608781013661","US","EBB","NC","6","acc",1
"1627","SS1608781013661","US","EBB","HELPFUL","2","acc",1
"1628","SS1608781013661","US","EBB","IL","2","acc",0
"1629","SS1608781013661","US","EBB","IL","6","acc",1
"1630","SS1608781013661","US","EBB","IL","10","acc",0
"1631","SS1608781013661","US","EBB","IL","6","acc",0
"1632","SS1608781013661","US","EBB","IL","18","acc",1
"1633","SS1608781013661","US","EBB","IL","18","acc",1
"1634","SS1608781013661","US","EBB","IL","18","acc",1
"1635","SS1608781013661","US","EBB","IL","10","acc",0
"1636","SS1608781013661","US","EBB","IL","10","acc",0
"1637","SS1608781013661","US","EBB","HELPFUL","2","acc",1
"1638","SS1608781013661","US","EBB","IL","14","acc",1
"1639","SS1608781013661","US","EBB","IL","2","acc",0
"1640","SS1608781013661","US","EBB","IL","10","acc",1
"1641","SS1608781013661","US","EBB","HELPFUL","2","acc",1
"1642","SS1608781013661","US","EBB","IL","6","acc",0
"1643","SS1608781013661","US","EBB","HELPFUL","2","acc",1
"1644","SS1608781013661","US","EBB","IL","18","acc",1
"1645","SS1608781013661","US","EBB","IL","14","acc",1
"1646","SS1608781013661","US","EBB","IL","2","acc",0
"1647","SS1608781013661","US","EBB","IL","14","acc",1
"1648","SS1608781013661","US","EBB","IL","6","acc",0
"1649","SS1608781013661","US","EBB","IL","2","acc",0
"1650","SS1608781013661","US","EBB","IL","14","acc",0
"1651","SS1608785426067","US","EBB","NC","6","acc",1
"1652","SS1608785426067","US","EBB","NC","2","acc",1
"1653","SS1608785426067","US","EBB","NC","10","acc",1
"1654","SS1608785426067","US","EBB","NC","18","acc",1
"1655","SS1608785426067","US","EBB","NC","14","acc",1
"1656","SS1608785426067","US","EBB","NC","2","acc",1
"1657","SS1608785426067","US","EBB","NC","14","acc",1
"1658","SS1608785426067","US","EBB","NC","6","acc",1
"1659","SS1608785426067","US","EBB","NC","10","acc",1
"1660","SS1608785426067","US","EBB","NC","18","acc",1
"1661","SS1608785426067","US","EBB","HELPFUL","2","acc",1
"1662","SS1608785426067","US","EBB","IL","18","acc",1
"1663","SS1608785426067","US","EBB","IL","10","acc",0
"1664","SS1608785426067","US","EBB","IL","14","acc",0
"1665","SS1608785426067","US","EBB","IL","2","acc",0
"1666","SS1608785426067","US","EBB","IL","10","acc",0
"1667","SS1608785426067","US","EBB","IL","14","acc",0
"1668","SS1608785426067","US","EBB","IL","10","acc",0
"1669","SS1608785426067","US","EBB","IL","14","acc",0
"1670","SS1608785426067","US","EBB","HELPFUL","2","acc",1
"1671","SS1608785426067","US","EBB","IL","2","acc",0
"1672","SS1608785426067","US","EBB","IL","6","acc",0
"1673","SS1608785426067","US","EBB","IL","18","acc",1
"1674","SS1608785426067","US","EBB","IL","10","acc",0
"1675","SS1608785426067","US","EBB","IL","18","acc",1
"1676","SS1608785426067","US","EBB","IL","6","acc",0
"1677","SS1608785426067","US","EBB","HELPFUL","2","acc",1
"1678","SS1608785426067","US","EBB","IL","6","acc",0
"1679","SS1608785426067","US","EBB","HELPFUL","2","acc",1
"1680","SS1608785426067","US","EBB","IL","18","acc",1
"1681","SS1608785426067","US","EBB","IL","6","acc",0
"1682","SS1608785426067","US","EBB","IL","2","acc",0
"1683","SS1608785426067","US","EBB","IL","2","acc",0
"1684","SS1608785426067","US","EBB","IL","14","acc",1
"1685","SS1608787713278","US","EBB","NC","18","acc",1
"1686","SS1608787713278","US","EBB","NC","14","acc",1
"1687","SS1608787713278","US","EBB","NC","14","acc",1
"1688","SS1608787713278","US","EBB","NC","6","acc",1
"1689","SS1608787713278","US","EBB","NC","10","acc",1
"1690","SS1608787713278","US","EBB","NC","10","acc",1
"1691","SS1608787713278","US","EBB","NC","18","acc",1
"1692","SS1608787713278","US","EBB","NC","2","acc",0
"1693","SS1608787713278","US","EBB","NC","6","acc",1
"1694","SS1608787713278","US","EBB","NC","2","acc",1
"1695","SS1608787713278","US","EBB","IL","10","acc",0
"1696","SS1608787713278","US","EBB","IL","6","acc",0
"1697","SS1608787713278","US","EBB","IL","14","acc",0
"1698","SS1608787713278","US","EBB","IL","14","acc",0
"1699","SS1608787713278","US","EBB","IL","2","acc",0
"1700","SS1608787713278","US","EBB","IL","14","acc",1
"1701","SS1608787713278","US","EBB","IL","18","acc",1
"1702","SS1608787713278","US","EBB","IL","6","acc",0
"1703","SS1608787713278","US","EBB","HELPFUL","2","acc",1
"1704","SS1608787713278","US","EBB","IL","18","acc",0
"1705","SS1608787713278","US","EBB","HELPFUL","2","acc",1
"1706","SS1608787713278","US","EBB","IL","6","acc",0
"1707","SS1608787713278","US","EBB","IL","10","acc",0
"1708","SS1608787713278","US","EBB","IL","14","acc",0
"1709","SS1608787713278","US","EBB","IL","10","acc",1
"1710","SS1608787713278","US","EBB","IL","2","acc",0
"1711","SS1608787713278","US","EBB","IL","2","acc",0
"1712","SS1608787713278","US","EBB","IL","2","acc",0
"1713","SS1608787713278","US","EBB","IL","18","acc",0
"1714","SS1608787713278","US","EBB","IL","6","acc",0
"1715","SS1608787713278","US","EBB","IL","10","acc",0
"1716","SS1608787713278","US","EBB","HELPFUL","2","acc",1
"1717","SS1608787713278","US","EBB","HELPFUL","2","acc",1
"1718","SS1608787713278","US","EBB","IL","18","acc",0
"1719","SS1608788427161","US","EBB","NC","6","acc",1
"1720","SS1608788427161","US","EBB","NC","2","acc",0
"1721","SS1608788427161","US","EBB","NC","6","acc",1
"1722","SS1608788427161","US","EBB","NC","2","acc",1
"1723","SS1608788427161","US","EBB","NC","10","acc",1
"1724","SS1608788427161","US","EBB","NC","18","acc",1
"1725","SS1608788427161","US","EBB","NC","18","acc",1
"1726","SS1608788427161","US","EBB","NC","10","acc",1
"1727","SS1608788427161","US","EBB","NC","14","acc",1
"1728","SS1608788427161","US","EBB","NC","14","acc",1
"1729","SS1608788427161","US","EBB","IL","2","acc",0
"1730","SS1608788427161","US","EBB","IL","2","acc",0
"1731","SS1608788427161","US","EBB","HELPFUL","2","acc",1
"1732","SS1608788427161","US","EBB","IL","10","acc",0
"1733","SS1608788427161","US","EBB","IL","18","acc",1
"1734","SS1608788427161","US","EBB","IL","6","acc",0
"1735","SS1608788427161","US","EBB","IL","18","acc",1
"1736","SS1608788427161","US","EBB","HELPFUL","2","acc",1
"1737","SS1608788427161","US","EBB","IL","10","acc",1
"1738","SS1608788427161","US","EBB","HELPFUL","2","acc",1
"1739","SS1608788427161","US","EBB","IL","6","acc",0
"1740","SS1608788427161","US","EBB","IL","18","acc",1
"1741","SS1608788427161","US","EBB","IL","6","acc",1
"1742","SS1608788427161","US","EBB","IL","6","acc",0
"1743","SS1608788427161","US","EBB","IL","10","acc",1
"1744","SS1608788427161","US","EBB","IL","10","acc",0
"1745","SS1608788427161","US","EBB","IL","14","acc",0
"1746","SS1608788427161","US","EBB","IL","2","acc",0
"1747","SS1608788427161","US","EBB","IL","14","acc",0
"1748","SS1608788427161","US","EBB","IL","14","acc",1
"1749","SS1608788427161","US","EBB","IL","2","acc",0
"1750","SS1608788427161","US","EBB","IL","18","acc",1
"1751","SS1608788427161","US","EBB","IL","14","acc",1
"1752","SS1608788427161","US","EBB","HELPFUL","2","acc",1
"1753","SS1608788987298","US","EBB","NC","10","acc",1
"1754","SS1608788987298","US","EBB","NC","10","acc",1
"1755","SS1608788987298","US","EBB","NC","18","acc",1
"1756","SS1608788987298","US","EBB","NC","6","acc",1
"1757","SS1608788987298","US","EBB","NC","18","acc",1
"1758","SS1608788987298","US","EBB","NC","14","acc",1
"1759","SS1608788987298","US","EBB","NC","6","acc",1
"1760","SS1608788987298","US","EBB","NC","14","acc",1
"1761","SS1608788987298","US","EBB","NC","2","acc",1
"1762","SS1608788987298","US","EBB","NC","2","acc",1
"1763","SS1608788987298","US","EBB","IL","6","acc",0
"1764","SS1608788987298","US","EBB","IL","6","acc",0
"1765","SS1608788987298","US","EBB","HELPFUL","2","acc",1
"1766","SS1608788987298","US","EBB","IL","18","acc",1
"1767","SS1608788987298","US","EBB","IL","10","acc",0
"1768","SS1608788987298","US","EBB","IL","2","acc",0
"1769","SS1608788987298","US","EBB","HELPFUL","2","acc",1
"1770","SS1608788987298","US","EBB","IL","2","acc",0
"1771","SS1608788987298","US","EBB","HELPFUL","2","acc",1
"1772","SS1608788987298","US","EBB","IL","2","acc",0
"1773","SS1608788987298","US","EBB","IL","18","acc",1
"1774","SS1608788987298","US","EBB","IL","14","acc",0
"1775","SS1608788987298","US","EBB","IL","14","acc",0
"1776","SS1608788987298","US","EBB","IL","10","acc",0
"1777","SS1608788987298","US","EBB","IL","18","acc",1
"1778","SS1608788987298","US","EBB","HELPFUL","2","acc",0
"1779","SS1608788987298","US","EBB","IL","18","acc",1
"1780","SS1608788987298","US","EBB","IL","10","acc",1
"1781","SS1608788987298","US","EBB","IL","6","acc",0
"1782","SS1608788987298","US","EBB","IL","2","acc",0
"1783","SS1608788987298","US","EBB","IL","10","acc",0
"1784","SS1608788987298","US","EBB","IL","14","acc",1
"1785","SS1608788987298","US","EBB","IL","6","acc",1
"1786","SS1608788987298","US","EBB","IL","14","acc",1
"1787","SS1608790005674","US","EBB","NC","18","acc",1
"1788","SS1608790005674","US","EBB","NC","6","acc",1
"1789","SS1608790005674","US","EBB","NC","14","acc",1
"1790","SS1608790005674","US","EBB","NC","2","acc",1
"1791","SS1608790005674","US","EBB","NC","10","acc",1
"1792","SS1608790005674","US","EBB","NC","18","acc",1
"1793","SS1608790005674","US","EBB","NC","14","acc",1
"1794","SS1608790005674","US","EBB","NC","10","acc",1
"1795","SS1608790005674","US","EBB","NC","2","acc",1
"1796","SS1608790005674","US","EBB","NC","6","acc",1
"1797","SS1608790005674","US","EBB","IL","14","acc",0
"1798","SS1608790005674","US","EBB","IL","6","acc",0
"1799","SS1608790005674","US","EBB","HELPFUL","2","acc",1
"1800","SS1608790005674","US","EBB","IL","2","acc",0
"1801","SS1608790005674","US","EBB","HELPFUL","2","acc",1
"1802","SS1608790005674","US","EBB","HELPFUL","2","acc",1
"1803","SS1608790005674","US","EBB","IL","2","acc",0
"1804","SS1608790005674","US","EBB","IL","10","acc",0
"1805","SS1608790005674","US","EBB","IL","6","acc",0
"1806","SS1608790005674","US","EBB","IL","14","acc",0
"1807","SS1608790005674","US","EBB","IL","18","acc",1
"1808","SS1608790005674","US","EBB","IL","18","acc",0
"1809","SS1608790005674","US","EBB","IL","18","acc",1
"1810","SS1608790005674","US","EBB","HELPFUL","2","acc",1
"1811","SS1608790005674","US","EBB","IL","18","acc",1
"1812","SS1608790005674","US","EBB","IL","2","acc",0
"1813","SS1608790005674","US","EBB","IL","10","acc",0
"1814","SS1608790005674","US","EBB","IL","14","acc",0
"1815","SS1608790005674","US","EBB","IL","10","acc",1
"1816","SS1608790005674","US","EBB","IL","14","acc",1
"1817","SS1608790005674","US","EBB","IL","2","acc",0
"1818","SS1608790005674","US","EBB","IL","10","acc",0
"1819","SS1608790005674","US","EBB","IL","6","acc",0
"1820","SS1608790005674","US","EBB","IL","6","acc",0
"1821","SS1608790890814","US","EBB","NC","14","acc",1
"1822","SS1608790890814","US","EBB","NC","14","acc",1
"1823","SS1608790890814","US","EBB","NC","6","acc",1
"1824","SS1608790890814","US","EBB","NC","2","acc",1
"1825","SS1608790890814","US","EBB","NC","2","acc",1
"1826","SS1608790890814","US","EBB","NC","18","acc",1
"1827","SS1608790890814","US","EBB","NC","6","acc",1
"1828","SS1608790890814","US","EBB","NC","18","acc",1
"1829","SS1608790890814","US","EBB","NC","10","acc",1
"1830","SS1608790890814","US","EBB","NC","10","acc",1
"1831","SS1608790890814","US","EBB","IL","2","acc",0
"1832","SS1608790890814","US","EBB","IL","14","acc",1
"1833","SS1608790890814","US","EBB","IL","6","acc",0
"1834","SS1608790890814","US","EBB","IL","6","acc",0
"1835","SS1608790890814","US","EBB","IL","6","acc",0
"1836","SS1608790890814","US","EBB","IL","14","acc",0
"1837","SS1608790890814","US","EBB","IL","18","acc",1
"1838","SS1608790890814","US","EBB","IL","10","acc",0
"1839","SS1608790890814","US","EBB","HELPFUL","2","acc",1
"1840","SS1608790890814","US","EBB","IL","2","acc",0
"1841","SS1608790890814","US","EBB","IL","10","acc",0
"1842","SS1608790890814","US","EBB","IL","18","acc",1
"1843","SS1608790890814","US","EBB","IL","6","acc",0
"1844","SS1608790890814","US","EBB","IL","10","acc",0
"1845","SS1608790890814","US","EBB","IL","2","acc",0
"1846","SS1608790890814","US","EBB","IL","2","acc",0
"1847","SS1608790890814","US","EBB","HELPFUL","2","acc",1
"1848","SS1608790890814","US","EBB","IL","14","acc",1
"1849","SS1608790890814","US","EBB","IL","18","acc",0
"1850","SS1608790890814","US","EBB","IL","14","acc",0
"1851","SS1608790890814","US","EBB","IL","10","acc",1
"1852","SS1608790890814","US","EBB","IL","18","acc",1
"1853","SS1608790890814","US","EBB","HELPFUL","2","acc",1
"1854","SS1608790890814","US","EBB","HELPFUL","2","acc",1
"1855","SS1608791220883","US","EBB","NC","14","acc",1
"1856","SS1608791220883","US","EBB","NC","18","acc",1
"1857","SS1608791220883","US","EBB","NC","2","acc",0
"1858","SS1608791220883","US","EBB","NC","6","acc",1
"1859","SS1608791220883","US","EBB","NC","10","acc",1
"1860","SS1608791220883","US","EBB","NC","18","acc",1
"1861","SS1608791220883","US","EBB","NC","6","acc",1
"1862","SS1608791220883","US","EBB","NC","14","acc",1
"1863","SS1608791220883","US","EBB","NC","2","acc",0
"1864","SS1608791220883","US","EBB","NC","10","acc",1
"1865","SS1608791220883","US","EBB","HELPFUL","2","acc",1
"1866","SS1608791220883","US","EBB","IL","6","acc",0
"1867","SS1608791220883","US","EBB","IL","10","acc",0
"1868","SS1608791220883","US","EBB","IL","2","acc",0
"1869","SS1608791220883","US","EBB","HELPFUL","2","acc",1
"1870","SS1608791220883","US","EBB","IL","14","acc",1
"1871","SS1608791220883","US","EBB","IL","6","acc",1
"1872","SS1608791220883","US","EBB","IL","14","acc",0
"1873","SS1608791220883","US","EBB","IL","18","acc",1
"1874","SS1608791220883","US","EBB","IL","2","acc",0
"1875","SS1608791220883","US","EBB","IL","14","acc",1
"1876","SS1608791220883","US","EBB","IL","10","acc",1
"1877","SS1608791220883","US","EBB","IL","14","acc",0
"1878","SS1608791220883","US","EBB","IL","10","acc",0
"1879","SS1608791220883","US","EBB","IL","18","acc",1
"1880","SS1608791220883","US","EBB","IL","18","acc",1
"1881","SS1608791220883","US","EBB","IL","2","acc",0
"1882","SS1608791220883","US","EBB","IL","10","acc",1
"1883","SS1608791220883","US","EBB","IL","2","acc",1
"1884","SS1608791220883","US","EBB","HELPFUL","2","acc",1
"1885","SS1608791220883","US","EBB","HELPFUL","2","acc",1
"1886","SS1608791220883","US","EBB","IL","18","acc",1
"1887","SS1608791220883","US","EBB","IL","6","acc",1
"1888","SS1608791220883","US","EBB","IL","6","acc",0
"1889","SS1608792549625","US","EBB","NC","6","acc",1
"1890","SS1608792549625","US","EBB","NC","2","acc",1
"1891","SS1608792549625","US","EBB","NC","10","acc",1
"1892","SS1608792549625","US","EBB","NC","14","acc",0
"1893","SS1608792549625","US","EBB","NC","14","acc",1
"1894","SS1608792549625","US","EBB","NC","10","acc",1
"1895","SS1608792549625","US","EBB","NC","18","acc",1
"1896","SS1608792549625","US","EBB","NC","18","acc",1
"1897","SS1608792549625","US","EBB","NC","2","acc",0
"1898","SS1608792549625","US","EBB","NC","6","acc",1
"1899","SS1608792549625","US","EBB","IL","6","acc",0
"1900","SS1608792549625","US","EBB","IL","10","acc",0
"1901","SS1608792549625","US","EBB","IL","6","acc",1
"1902","SS1608792549625","US","EBB","HELPFUL","2","acc",1
"1903","SS1608792549625","US","EBB","IL","10","acc",1
"1904","SS1608792549625","US","EBB","IL","6","acc",0
"1905","SS1608792549625","US","EBB","IL","14","acc",1
"1906","SS1608792549625","US","EBB","HELPFUL","2","acc",1
"1907","SS1608792549625","US","EBB","IL","2","acc",0
"1908","SS1608792549625","US","EBB","IL","6","acc",0
"1909","SS1608792549625","US","EBB","IL","2","acc",0
"1910","SS1608792549625","US","EBB","IL","10","acc",0
"1911","SS1608792549625","US","EBB","IL","14","acc",1
"1912","SS1608792549625","US","EBB","IL","2","acc",1
"1913","SS1608792549625","US","EBB","IL","18","acc",1
"1914","SS1608792549625","US","EBB","HELPFUL","2","acc",1
"1915","SS1608792549625","US","EBB","IL","2","acc",0
"1916","SS1608792549625","US","EBB","IL","18","acc",1
"1917","SS1608792549625","US","EBB","IL","18","acc",1
"1918","SS1608792549625","US","EBB","IL","10","acc",1
"1919","SS1608792549625","US","EBB","HELPFUL","2","acc",1
"1920","SS1608792549625","US","EBB","IL","18","acc",0
"1921","SS1608792549625","US","EBB","IL","14","acc",1
"1922","SS1608792549625","US","EBB","IL","14","acc",1
"1923","SS1608793140128","US","EBB","NC","18","acc",1
"1924","SS1608793140128","US","EBB","NC","6","acc",1
"1925","SS1608793140128","US","EBB","NC","14","acc",1
"1926","SS1608793140128","US","EBB","NC","6","acc",1
"1927","SS1608793140128","US","EBB","NC","18","acc",1
"1928","SS1608793140128","US","EBB","NC","14","acc",1
"1929","SS1608793140128","US","EBB","NC","2","acc",1
"1930","SS1608793140128","US","EBB","NC","2","acc",1
"1931","SS1608793140128","US","EBB","NC","10","acc",1
"1932","SS1608793140128","US","EBB","NC","10","acc",1
"1933","SS1608793140128","US","EBB","IL","18","acc",1
"1934","SS1608793140128","US","EBB","IL","6","acc",0
"1935","SS1608793140128","US","EBB","IL","6","acc",0
"1936","SS1608793140128","US","EBB","IL","18","acc",1
"1937","SS1608793140128","US","EBB","IL","2","acc",0
"1938","SS1608793140128","US","EBB","IL","6","acc",0
"1939","SS1608793140128","US","EBB","HELPFUL","2","acc",1
"1940","SS1608793140128","US","EBB","IL","18","acc",0
"1941","SS1608793140128","US","EBB","IL","14","acc",1
"1942","SS1608793140128","US","EBB","IL","10","acc",0
"1943","SS1608793140128","US","EBB","HELPFUL","2","acc",1
"1944","SS1608793140128","US","EBB","HELPFUL","2","acc",1
"1945","SS1608793140128","US","EBB","IL","2","acc",0
"1946","SS1608793140128","US","EBB","IL","14","acc",1
"1947","SS1608793140128","US","EBB","IL","10","acc",1
"1948","SS1608793140128","US","EBB","IL","6","acc",0
"1949","SS1608793140128","US","EBB","IL","14","acc",1
"1950","SS1608793140128","US","EBB","IL","18","acc",1
"1951","SS1608793140128","US","EBB","IL","14","acc",1
"1952","SS1608793140128","US","EBB","IL","10","acc",0
"1953","SS1608793140128","US","EBB","IL","2","acc",0
"1954","SS1608793140128","US","EBB","IL","10","acc",1
"1955","SS1608793140128","US","EBB","HELPFUL","2","acc",0
"1956","SS1608793140128","US","EBB","IL","2","acc",1
"1957","SS1608794984596","US","EBB","NC","6","acc",1
"1958","SS1608794984596","US","EBB","NC","2","acc",1
"1959","SS1608794984596","US","EBB","NC","18","acc",1
"1960","SS1608794984596","US","EBB","NC","10","acc",1
"1961","SS1608794984596","US","EBB","NC","2","acc",0
"1962","SS1608794984596","US","EBB","NC","6","acc",1
"1963","SS1608794984596","US","EBB","NC","18","acc",1
"1964","SS1608794984596","US","EBB","NC","14","acc",1
"1965","SS1608794984596","US","EBB","NC","14","acc",1
"1966","SS1608794984596","US","EBB","NC","10","acc",1
"1967","SS1608794984596","US","EBB","IL","18","acc",1
"1968","SS1608794984596","US","EBB","IL","14","acc",0
"1969","SS1608794984596","US","EBB","HELPFUL","2","acc",1
"1970","SS1608794984596","US","EBB","IL","10","acc",0
"1971","SS1608794984596","US","EBB","HELPFUL","2","acc",1
"1972","SS1608794984596","US","EBB","IL","10","acc",1
"1973","SS1608794984596","US","EBB","IL","18","acc",1
"1974","SS1608794984596","US","EBB","IL","6","acc",0
"1975","SS1608794984596","US","EBB","IL","6","acc",1
"1976","SS1608794984596","US","EBB","IL","18","acc",1
"1977","SS1608794984596","US","EBB","IL","18","acc",1
"1978","SS1608794984596","US","EBB","IL","2","acc",0
"1979","SS1608794984596","US","EBB","HELPFUL","2","acc",1
"1980","SS1608794984596","US","EBB","IL","2","acc",0
"1981","SS1608794984596","US","EBB","HELPFUL","2","acc",1
"1982","SS1608794984596","US","EBB","IL","2","acc",0
"1983","SS1608794984596","US","EBB","IL","6","acc",0
"1984","SS1608794984596","US","EBB","IL","14","acc",1
"1985","SS1608794984596","US","EBB","IL","6","acc",1
"1986","SS1608794984596","US","EBB","IL","10","acc",1
"1987","SS1608794984596","US","EBB","IL","10","acc",0
"1988","SS1608794984596","US","EBB","IL","14","acc",1
"1989","SS1608794984596","US","EBB","IL","14","acc",0
"1990","SS1608794984596","US","EBB","IL","2","acc",0
"1991","SS1608797392775","US","EBB","NC","2","acc",1
"1992","SS1608797392775","US","EBB","NC","10","acc",1
"1993","SS1608797392775","US","EBB","NC","14","acc",1
"1994","SS1608797392775","US","EBB","NC","18","acc",1
"1995","SS1608797392775","US","EBB","NC","6","acc",1
"1996","SS1608797392775","US","EBB","NC","2","acc",1
"1997","SS1608797392775","US","EBB","NC","10","acc",1
"1998","SS1608797392775","US","EBB","NC","18","acc",1
"1999","SS1608797392775","US","EBB","NC","14","acc",1
"2000","SS1608797392775","US","EBB","NC","6","acc",1
"2001","SS1608797392775","US","EBB","IL","2","acc",0
"2002","SS1608797392775","US","EBB","IL","2","acc",0
"2003","SS1608797392775","US","EBB","IL","10","acc",1
"2004","SS1608797392775","US","EBB","IL","18","acc",1
"2005","SS1608797392775","US","EBB","IL","10","acc",1
"2006","SS1608797392775","US","EBB","HELPFUL","2","acc",1
"2007","SS1608797392775","US","EBB","IL","2","acc",0
"2008","SS1608797392775","US","EBB","IL","6","acc",1
"2009","SS1608797392775","US","EBB","IL","14","acc",1
"2010","SS1608797392775","US","EBB","IL","6","acc",0
"2011","SS1608797392775","US","EBB","IL","10","acc",0
"2012","SS1608797392775","US","EBB","IL","6","acc",0
"2013","SS1608797392775","US","EBB","HELPFUL","2","acc",1
"2014","SS1608797392775","US","EBB","IL","14","acc",1
"2015","SS1608797392775","US","EBB","IL","2","acc",0
"2016","SS1608797392775","US","EBB","IL","10","acc",1
"2017","SS1608797392775","US","EBB","HELPFUL","2","acc",1
"2018","SS1608797392775","US","EBB","IL","14","acc",1
"2019","SS1608797392775","US","EBB","IL","14","acc",0
"2020","SS1608797392775","US","EBB","IL","18","acc",1
"2021","SS1608797392775","US","EBB","HELPFUL","2","acc",1
"2022","SS1608797392775","US","EBB","IL","6","acc",0
"2023","SS1608797392775","US","EBB","IL","18","acc",1
"2024","SS1608797392775","US","EBB","IL","18","acc",1
"2025","SS1608813710413","US","EBB","NC","2","acc",1
"2026","SS1608813710413","US","EBB","NC","10","acc",1
"2027","SS1608813710413","US","EBB","NC","10","acc",1
"2028","SS1608813710413","US","EBB","NC","14","acc",1
"2029","SS1608813710413","US","EBB","NC","18","acc",1
"2030","SS1608813710413","US","EBB","NC","2","acc",0
"2031","SS1608813710413","US","EBB","NC","14","acc",1
"2032","SS1608813710413","US","EBB","NC","18","acc",1
"2033","SS1608813710413","US","EBB","NC","6","acc",1
"2034","SS1608813710413","US","EBB","NC","6","acc",1
"2035","SS1608813710413","US","EBB","HELPFUL","2","acc",1
"2036","SS1608813710413","US","EBB","IL","2","acc",0
"2037","SS1608813710413","US","EBB","IL","14","acc",1
"2038","SS1608813710413","US","EBB","IL","6","acc",1
"2039","SS1608813710413","US","EBB","IL","10","acc",1
"2040","SS1608813710413","US","EBB","IL","18","acc",1
"2041","SS1608813710413","US","EBB","HELPFUL","2","acc",1
"2042","SS1608813710413","US","EBB","HELPFUL","2","acc",1
"2043","SS1608813710413","US","EBB","IL","2","acc",0
"2044","SS1608813710413","US","EBB","IL","14","acc",1
"2045","SS1608813710413","US","EBB","IL","10","acc",1
"2046","SS1608813710413","US","EBB","IL","10","acc",1
"2047","SS1608813710413","US","EBB","IL","14","acc",1
"2048","SS1608813710413","US","EBB","IL","6","acc",1
"2049","SS1608813710413","US","EBB","IL","18","acc",1
"2050","SS1608813710413","US","EBB","IL","2","acc",0
"2051","SS1608813710413","US","EBB","IL","6","acc",1
"2052","SS1608813710413","US","EBB","IL","10","acc",1
"2053","SS1608813710413","US","EBB","HELPFUL","2","acc",1
"2054","SS1608813710413","US","EBB","IL","2","acc",1
"2055","SS1608813710413","US","EBB","IL","14","acc",1
"2056","SS1608813710413","US","EBB","IL","18","acc",1
"2057","SS1608813710413","US","EBB","IL","18","acc",1
"2058","SS1608813710413","US","EBB","IL","6","acc",1
"2059","SS1608817521759","US","EBB","NC","18","acc",1
"2060","SS1608817521759","US","EBB","NC","14","acc",1
"2061","SS1608817521759","US","EBB","NC","2","acc",1
"2062","SS1608817521759","US","EBB","NC","2","acc",0
"2063","SS1608817521759","US","EBB","NC","6","acc",1
"2064","SS1608817521759","US","EBB","NC","10","acc",1
"2065","SS1608817521759","US","EBB","NC","10","acc",1
"2066","SS1608817521759","US","EBB","NC","6","acc",1
"2067","SS1608817521759","US","EBB","NC","18","acc",1
"2068","SS1608817521759","US","EBB","NC","14","acc",1
"2069","SS1608817521759","US","EBB","IL","2","acc",0
"2070","SS1608817521759","US","EBB","IL","18","acc",0
"2071","SS1608817521759","US","EBB","IL","2","acc",0
"2072","SS1608817521759","US","EBB","IL","6","acc",0
"2073","SS1608817521759","US","EBB","IL","18","acc",1
"2074","SS1608817521759","US","EBB","HELPFUL","2","acc",1
"2075","SS1608817521759","US","EBB","IL","10","acc",0
"2076","SS1608817521759","US","EBB","IL","14","acc",0
