subject,culture,task_name,task_info,trial_info,resp_type,resp
SS1651616844450,US,TD,triads,spoon,tax_match,TRUE
SS1651616844450,US,TD,triads,dress,tax_match,TRUE
SS1651616844450,US,TD,triads,teacup,tax_match,TRUE
SS1651616844450,US,TD,triads,notepad,tax_match,TRUE
SS1651616844450,US,TD,triads,teacher,tax_match,TRUE
SS1651616844450,US,TD,triads,saw,tax_match,FALSE
SS1651616844450,US,TD,triads,ring,tax_match,TRUE
SS1651616844684,US,TD,triads,pigeon,tax_match,TRUE
SS1651616844684,US,TD,triads,dress,tax_match,TRUE
SS1651616844684,US,TD,triads,bee,tax_match,TRUE
SS1651616844684,US,TD,triads,notepad,tax_match,FALSE
SS1651616844684,US,TD,triads,elephant,tax_match,TRUE
SS1651616844684,US,TD,triads,boot,tax_match,TRUE
SS1651616844684,US,TD,triads,goat,tax_match,TRUE
SS1651616844684,US,TD,triads,ring,tax_match,FALSE
SS1651616844911,US,TD,triads,airplane,tax_match,TRUE
SS1651616844911,US,TD,triads,spoon,tax_match,TRUE
SS1651616844911,US,TD,triads,bowl,tax_match,TRUE
SS1651616844911,US,TD,triads,dress,tax_match,TRUE
SS1651616844911,US,TD,triads,teacup,tax_match,TRUE
SS1651616844911,US,TD,triads,bee,tax_match,TRUE
SS1651616844911,US,TD,triads,teacher,tax_match,TRUE
SS1651616844911,US,TD,triads,elephant,tax_match,TRUE
SS1651616844911,US,TD,triads,saw,tax_match,FALSE
SS1651616844911,US,TD,triads,ring,tax_match,TRUE
SS1651616846951,US,TD,triads,airplane,tax_match,TRUE
SS1651616846951,US,TD,triads,spoon,tax_match,TRUE
SS1651616846951,US,TD,triads,bowl,tax_match,FALSE
SS1651616846951,US,TD,triads,dress,tax_match,TRUE
SS1651616846951,US,TD,triads,bee,tax_match,TRUE
SS1651616846951,US,TD,triads,teacher,tax_match,TRUE
SS1651616846951,US,TD,triads,elephant,tax_match,TRUE
SS1651616846951,US,TD,triads,saw,tax_match,FALSE
SS1651616846951,US,TD,triads,goat,tax_match,TRUE
SS1651616846951,US,TD,triads,ring,tax_match,TRUE
SS1651616850845,US,TD,triads,spoon,tax_match,TRUE
SS1651616850845,US,TD,triads,pigeon,tax_match,TRUE
SS1651616850845,US,TD,triads,notepad,tax_match,TRUE
SS1651616850845,US,TD,triads,teacher,tax_match,FALSE
SS1651616850845,US,TD,triads,elephant,tax_match,TRUE
SS1651616850845,US,TD,triads,saw,tax_match,FALSE
SS1651616850845,US,TD,triads,boot,tax_match,TRUE
SS1651616850845,US,TD,triads,legs,tax_match,TRUE
SS1651616850845,US,TD,triads,goat,tax_match,TRUE
SS1651616854167,US,TD,triads,airplane,tax_match,TRUE
SS1651616854167,US,TD,triads,spoon,tax_match,TRUE
SS1651616854167,US,TD,triads,pigeon,tax_match,TRUE
SS1651616854167,US,TD,triads,bowl,tax_match,TRUE
SS1651616854167,US,TD,triads,teacup,tax_match,TRUE
SS1651616854167,US,TD,triads,bee,tax_match,FALSE
SS1651616854167,US,TD,triads,elephant,tax_match,TRUE
SS1651616854167,US,TD,triads,saw,tax_match,FALSE
SS1651616854167,US,TD,triads,boot,tax_match,TRUE
SS1651616854402,US,TD,triads,airplane,tax_match,FALSE
SS1651616854402,US,TD,triads,spoon,tax_match,FALSE
SS1651616854402,US,TD,triads,dress,tax_match,FALSE
SS1651616854402,US,TD,triads,teacher,tax_match,FALSE
SS1651616854402,US,TD,triads,elephant,tax_match,FALSE
SS1651616854402,US,TD,triads,saw,tax_match,FALSE
SS1651616854402,US,TD,triads,boot,tax_match,FALSE
SS1651616854402,US,TD,triads,goat,tax_match,FALSE
SS1651616857792,US,TD,triads,airplane,tax_match,FALSE
SS1651616857792,US,TD,triads,spoon,tax_match,TRUE
SS1651616857792,US,TD,triads,bowl,tax_match,FALSE
SS1651616857792,US,TD,triads,dress,tax_match,TRUE
SS1651616857792,US,TD,triads,teacup,tax_match,FALSE
SS1651616857792,US,TD,triads,bee,tax_match,FALSE
SS1651616857792,US,TD,triads,saw,tax_match,FALSE
SS1651616857792,US,TD,triads,legs,tax_match,TRUE
SS1651616857792,US,TD,triads,goat,tax_match,FALSE
SS1651616858489,US,TD,triads,spoon,tax_match,FALSE
SS1651616858489,US,TD,triads,bowl,tax_match,FALSE
SS1651616858489,US,TD,triads,bee,tax_match,FALSE
SS1651616858489,US,TD,triads,notepad,tax_match,FALSE
SS1651616858489,US,TD,triads,teacher,tax_match,TRUE
SS1651616858489,US,TD,triads,elephant,tax_match,TRUE
SS1651616858489,US,TD,triads,boot,tax_match,FALSE
SS1651616858633,US,TD,triads,spoon,tax_match,TRUE
SS1651616858633,US,TD,triads,bowl,tax_match,FALSE
SS1651616858633,US,TD,triads,bee,tax_match,FALSE
SS1651616858633,US,TD,triads,notepad,tax_match,TRUE
SS1651616858633,US,TD,triads,teacher,tax_match,FALSE
SS1651616858633,US,TD,triads,boot,tax_match,FALSE
SS1651616858633,US,TD,triads,goat,tax_match,FALSE
SS1651616858633,US,TD,triads,ring,tax_match,FALSE
SS1651616860080,US,TD,triads,pigeon,tax_match,FALSE
SS1651616860080,US,TD,triads,bowl,tax_match,FALSE
SS1651616860080,US,TD,triads,dress,tax_match,TRUE
SS1651616860080,US,TD,triads,teacup,tax_match,FALSE
SS1651616860080,US,TD,triads,notepad,tax_match,TRUE
SS1651616860080,US,TD,triads,elephant,tax_match,FALSE
SS1651616860080,US,TD,triads,saw,tax_match,FALSE
SS1651616860080,US,TD,triads,goat,tax_match,TRUE
SS1651616860708,US,TD,triads,spoon,tax_match,TRUE
SS1651616860708,US,TD,triads,dress,tax_match,FALSE
SS1651616860708,US,TD,triads,notepad,tax_match,TRUE
SS1651616860708,US,TD,triads,teacher,tax_match,FALSE
SS1651616860708,US,TD,triads,saw,tax_match,FALSE
SS1651616860708,US,TD,triads,legs,tax_match,TRUE
SS1651616860708,US,TD,triads,ring,tax_match,FALSE
SS1651616861128,US,TD,triads,dress,tax_match,FALSE
SS1651616861128,US,TD,triads,notepad,tax_match,TRUE
SS1651616861128,US,TD,triads,elephant,tax_match,FALSE
SS1651616861128,US,TD,triads,saw,tax_match,FALSE
SS1651616861128,US,TD,triads,boot,tax_match,FALSE
SS1651616861128,US,TD,triads,legs,tax_match,FALSE
SS1651616861546,US,TD,triads,airplane,tax_match,FALSE
SS1651616861546,US,TD,triads,pigeon,tax_match,FALSE
SS1651616861546,US,TD,triads,dress,tax_match,FALSE
SS1651616861546,US,TD,triads,teacup,tax_match,TRUE
SS1651616861546,US,TD,triads,notepad,tax_match,TRUE
SS1651616861546,US,TD,triads,elephant,tax_match,FALSE
SS1651616861546,US,TD,triads,saw,tax_match,FALSE
SS1651616861546,US,TD,triads,boot,tax_match,TRUE
SS1651616861546,US,TD,triads,legs,tax_match,FALSE
SS1651616863114,US,TD,triads,dress,tax_match,TRUE
SS1651616863114,US,TD,triads,teacup,tax_match,FALSE
SS1651616863114,US,TD,triads,notepad,tax_match,FALSE
SS1651616863114,US,TD,triads,teacher,tax_match,FALSE
SS1651616863114,US,TD,triads,saw,tax_match,FALSE
SS1651616863145,US,TD,triads,airplane,tax_match,FALSE
SS1651616863145,US,TD,triads,spoon,tax_match,TRUE
SS1651616863145,US,TD,triads,pigeon,tax_match,TRUE
SS1651616863145,US,TD,triads,teacup,tax_match,FALSE
SS1651616863145,US,TD,triads,bee,tax_match,FALSE
SS1651616863145,US,TD,triads,notepad,tax_match,FALSE
SS1651616863145,US,TD,triads,legs,tax_match,FALSE
SS1651616863145,US,TD,triads,goat,tax_match,FALSE
SS1651616876627,US,TD,triads,pigeon,tax_match,TRUE
SS1651616876627,US,TD,triads,bowl,tax_match,TRUE
SS1651616876627,US,TD,triads,dress,tax_match,TRUE
SS1651616876627,US,TD,triads,elephant,tax_match,TRUE
SS1651616876627,US,TD,triads,saw,tax_match,FALSE
SS1651616876627,US,TD,triads,legs,tax_match,FALSE
SS1651616876627,US,TD,triads,goat,tax_match,FALSE
SS1651616909217,US,TD,triads,dress,tax_match,FALSE
SS1651616909217,US,TD,triads,bee,tax_match,FALSE
SS1651616909217,US,TD,triads,notepad,tax_match,FALSE
SS1651616909217,US,TD,triads,saw,tax_match,FALSE
SS1651616909217,US,TD,triads,legs,tax_match,FALSE
SS1651616909217,US,TD,triads,goat,tax_match,FALSE
SS1651616969092,US,TD,triads,spoon,tax_match,FALSE
SS1651616969092,US,TD,triads,bowl,tax_match,FALSE
SS1651616969092,US,TD,triads,bee,tax_match,FALSE
SS1651616969092,US,TD,triads,teacher,tax_match,FALSE
SS1651616969092,US,TD,triads,legs,tax_match,FALSE
SS1651616969595,US,TD,triads,spoon,tax_match,TRUE
SS1651616969595,US,TD,triads,pigeon,tax_match,TRUE
SS1651616969595,US,TD,triads,dress,tax_match,TRUE
SS1651616969595,US,TD,triads,teacup,tax_match,FALSE
SS1651616969595,US,TD,triads,bee,tax_match,FALSE
SS1651616969595,US,TD,triads,teacher,tax_match,TRUE
SS1651616969595,US,TD,triads,saw,tax_match,FALSE
SS1651616969595,US,TD,triads,goat,tax_match,TRUE
SS1651616982939,US,TD,triads,spoon,tax_match,TRUE
SS1651616982939,US,TD,triads,bowl,tax_match,TRUE
SS1651616982939,US,TD,triads,bee,tax_match,FALSE
SS1651616982939,US,TD,triads,teacher,tax_match,FALSE
SS1651616982939,US,TD,triads,saw,tax_match,FALSE
SS1651616982939,US,TD,triads,goat,tax_match,TRUE
SS1651617013503,US,TD,triads,airplane,tax_match,TRUE
SS1651617013503,US,TD,triads,bee,tax_match,TRUE
SS1651617013503,US,TD,triads,notepad,tax_match,TRUE
SS1651617013503,US,TD,triads,teacher,tax_match,TRUE
SS1651617013503,US,TD,triads,saw,tax_match,FALSE
SS1651617013503,US,TD,triads,boot,tax_match,TRUE
SS1651617013503,US,TD,triads,legs,tax_match,TRUE
SS1651617033971,US,TD,triads,airplane,tax_match,TRUE
SS1651617033971,US,TD,triads,spoon,tax_match,TRUE
SS1651617033971,US,TD,triads,dress,tax_match,FALSE
SS1651617033971,US,TD,triads,teacup,tax_match,FALSE
SS1651617033971,US,TD,triads,bee,tax_match,FALSE
SS1651617033971,US,TD,triads,notepad,tax_match,TRUE
SS1651617033971,US,TD,triads,saw,tax_match,FALSE
SS1651617033971,US,TD,triads,legs,tax_match,TRUE
SS1651617033971,US,TD,triads,goat,tax_match,TRUE
SS1651617071100,US,TD,triads,pigeon,tax_match,FALSE
SS1651617071100,US,TD,triads,bowl,tax_match,TRUE
SS1651617071100,US,TD,triads,elephant,tax_match,TRUE
SS1651617071100,US,TD,triads,goat,tax_match,TRUE
SS1651617071100,US,TD,triads,ring,tax_match,TRUE
SS1651617143573,US,TD,triads,airplane,tax_match,TRUE
SS1651617143573,US,TD,triads,dress,tax_match,TRUE
SS1651617143573,US,TD,triads,bee,tax_match,TRUE
SS1651617143573,US,TD,triads,teacher,tax_match,TRUE
SS1651617143573,US,TD,triads,elephant,tax_match,TRUE
SS1651617143573,US,TD,triads,saw,tax_match,FALSE
SS1651617143573,US,TD,triads,ring,tax_match,TRUE
SS1651617282312,US,TD,triads,airplane,tax_match,TRUE
SS1651617282312,US,TD,triads,spoon,tax_match,TRUE
SS1651617282312,US,TD,triads,pigeon,tax_match,TRUE
SS1651617282312,US,TD,triads,dress,tax_match,TRUE
SS1651617282312,US,TD,triads,teacup,tax_match,TRUE
SS1651617282312,US,TD,triads,teacher,tax_match,TRUE
SS1651617282312,US,TD,triads,goat,tax_match,TRUE
SS1651617310480,US,TD,triads,spoon,tax_match,TRUE
SS1651617310480,US,TD,triads,dress,tax_match,TRUE
SS1651617310480,US,TD,triads,bee,tax_match,TRUE
SS1651617310480,US,TD,triads,notepad,tax_match,TRUE
SS1651617310480,US,TD,triads,legs,tax_match,TRUE
SS1651618567608,US,TD,triads,spoon,tax_match,TRUE
SS1651618567608,US,TD,triads,bowl,tax_match,TRUE
SS1651618567608,US,TD,triads,teacup,tax_match,FALSE
SS1651618567608,US,TD,triads,bee,tax_match,TRUE
SS1651618567608,US,TD,triads,notepad,tax_match,TRUE
SS1651618567608,US,TD,triads,ring,tax_match,TRUE
SS1651624230659,US,TD,triads,airplane,tax_match,TRUE
SS1651624230659,US,TD,triads,pigeon,tax_match,FALSE
SS1651624230659,US,TD,triads,bowl,tax_match,FALSE
SS1651624230659,US,TD,triads,notepad,tax_match,TRUE
SS1651624230659,US,TD,triads,teacher,tax_match,FALSE
SS1651624230659,US,TD,triads,elephant,tax_match,FALSE
SS1651624230659,US,TD,triads,saw,tax_match,FALSE
SS1651624230659,US,TD,triads,boot,tax_match,FALSE
SS1651678150777,US,TD,triads,airplane,tax_match,FALSE
SS1651678150777,US,TD,triads,spoon,tax_match,TRUE
SS1651678150777,US,TD,triads,pigeon,tax_match,TRUE
SS1651678150777,US,TD,triads,bee,tax_match,FALSE
SS1651678150777,US,TD,triads,teacher,tax_match,FALSE
SS1651678150777,US,TD,triads,ring,tax_match,TRUE
SS1651678198123,US,TD,triads,spoon,tax_match,TRUE
SS1651678198123,US,TD,triads,pigeon,tax_match,TRUE
SS1651678198123,US,TD,triads,bowl,tax_match,TRUE
SS1651678198123,US,TD,triads,dress,tax_match,TRUE
SS1651678198123,US,TD,triads,teacup,tax_match,TRUE
SS1651678198123,US,TD,triads,bee,tax_match,TRUE
SS1651678198123,US,TD,triads,boot,tax_match,TRUE
SS1651678198123,US,TD,triads,goat,tax_match,TRUE
SS1651678202019,US,TD,triads,airplane,tax_match,TRUE
SS1651678202019,US,TD,triads,dress,tax_match,TRUE
SS1651678202019,US,TD,triads,teacup,tax_match,TRUE
SS1651678202019,US,TD,triads,notepad,tax_match,TRUE
SS1651678202019,US,TD,triads,elephant,tax_match,TRUE
SS1651678202019,US,TD,triads,saw,tax_match,FALSE
SS1651678202019,US,TD,triads,boot,tax_match,TRUE
SS1651678202019,US,TD,triads,legs,tax_match,TRUE
SS1651678202019,US,TD,triads,ring,tax_match,TRUE
SS1651678206055,US,TD,triads,airplane,tax_match,TRUE
SS1651678206055,US,TD,triads,spoon,tax_match,FALSE
SS1651678206055,US,TD,triads,pigeon,tax_match,TRUE
SS1651678206055,US,TD,triads,notepad,tax_match,TRUE
SS1651678206055,US,TD,triads,teacher,tax_match,FALSE
SS1651678206055,US,TD,triads,boot,tax_match,FALSE
SS1651678206055,US,TD,triads,goat,tax_match,FALSE
SS1651678206055,US,TD,triads,ring,tax_match,FALSE
SS1651678216185,US,TD,triads,teacup,tax_match,TRUE
SS1651678216185,US,TD,triads,bee,tax_match,TRUE
SS1651678216185,US,TD,triads,notepad,tax_match,TRUE
SS1651678216185,US,TD,triads,teacher,tax_match,FALSE
SS1651678216185,US,TD,triads,goat,tax_match,TRUE
SS1651678216437,US,TD,triads,pigeon,tax_match,FALSE
SS1651678216437,US,TD,triads,bowl,tax_match,FALSE
SS1651678216437,US,TD,triads,bee,tax_match,FALSE
SS1651678216437,US,TD,triads,notepad,tax_match,FALSE
SS1651678216437,US,TD,triads,elephant,tax_match,FALSE
SS1651678216437,US,TD,triads,saw,tax_match,FALSE
SS1651678216437,US,TD,triads,ring,tax_match,FALSE
SS1651678218891,US,TD,triads,airplane,tax_match,TRUE
SS1651678218891,US,TD,triads,spoon,tax_match,TRUE
SS1651678218891,US,TD,triads,pigeon,tax_match,TRUE
SS1651678218891,US,TD,triads,teacup,tax_match,TRUE
SS1651678218891,US,TD,triads,bee,tax_match,TRUE
SS1651678218891,US,TD,triads,notepad,tax_match,TRUE
SS1651678218891,US,TD,triads,teacher,tax_match,FALSE
SS1651678218891,US,TD,triads,elephant,tax_match,TRUE
SS1651678218891,US,TD,triads,boot,tax_match,TRUE
SS1651678218891,US,TD,triads,ring,tax_match,FALSE
SS1651678220434,US,TD,triads,airplane,tax_match,FALSE
SS1651678220434,US,TD,triads,pigeon,tax_match,FALSE
SS1651678220434,US,TD,triads,dress,tax_match,TRUE
SS1651678220434,US,TD,triads,notepad,tax_match,TRUE
SS1651678220434,US,TD,triads,saw,tax_match,FALSE
SS1651678220434,US,TD,triads,boot,tax_match,FALSE
SS1651678220434,US,TD,triads,legs,tax_match,TRUE
SS1651678220434,US,TD,triads,ring,tax_match,TRUE
SS1651678224995,US,TD,triads,spoon,tax_match,TRUE
SS1651678224995,US,TD,triads,pigeon,tax_match,TRUE
SS1651678224995,US,TD,triads,bowl,tax_match,TRUE
SS1651678224995,US,TD,triads,dress,tax_match,TRUE
SS1651678224995,US,TD,triads,bee,tax_match,TRUE
SS1651678224995,US,TD,triads,elephant,tax_match,TRUE
SS1651678224995,US,TD,triads,saw,tax_match,FALSE
SS1651678224995,US,TD,triads,boot,tax_match,TRUE
SS1651678226524,US,TD,triads,airplane,tax_match,FALSE
SS1651678226524,US,TD,triads,spoon,tax_match,TRUE
SS1651678226524,US,TD,triads,dress,tax_match,TRUE
SS1651678226524,US,TD,triads,teacup,tax_match,FALSE
SS1651678226524,US,TD,triads,bee,tax_match,FALSE
SS1651678226524,US,TD,triads,notepad,tax_match,TRUE
SS1651678226524,US,TD,triads,elephant,tax_match,FALSE
SS1651678226524,US,TD,triads,goat,tax_match,TRUE
SS1651678227696,US,TD,triads,airplane,tax_match,TRUE
SS1651678227696,US,TD,triads,pigeon,tax_match,TRUE
SS1651678227696,US,TD,triads,bowl,tax_match,FALSE
SS1651678227696,US,TD,triads,teacup,tax_match,FALSE
SS1651678227696,US,TD,triads,bee,tax_match,FALSE
SS1651678227696,US,TD,triads,saw,tax_match,FALSE
SS1651678227696,US,TD,triads,ring,tax_match,FALSE
SS1651678229872,US,TD,triads,airplane,tax_match,TRUE
SS1651678229872,US,TD,triads,pigeon,tax_match,FALSE
SS1651678229872,US,TD,triads,dress,tax_match,TRUE
SS1651678229872,US,TD,triads,teacup,tax_match,TRUE
SS1651678229872,US,TD,triads,bee,tax_match,TRUE
SS1651678229872,US,TD,triads,notepad,tax_match,TRUE
SS1651678229872,US,TD,triads,teacher,tax_match,FALSE
SS1651678229872,US,TD,triads,saw,tax_match,FALSE
SS1651678231224,US,TD,triads,spoon,tax_match,TRUE
SS1651678231224,US,TD,triads,bowl,tax_match,TRUE
SS1651678231224,US,TD,triads,teacup,tax_match,TRUE
SS1651678231224,US,TD,triads,bee,tax_match,TRUE
SS1651678231224,US,TD,triads,teacher,tax_match,TRUE
SS1651678231224,US,TD,triads,elephant,tax_match,TRUE
SS1651678231224,US,TD,triads,legs,tax_match,TRUE
SS1651678231224,US,TD,triads,ring,tax_match,TRUE
SS1651678232565,US,TD,triads,airplane,tax_match,TRUE
SS1651678232565,US,TD,triads,bowl,tax_match,TRUE
SS1651678232565,US,TD,triads,teacup,tax_match,TRUE
SS1651678232565,US,TD,triads,bee,tax_match,TRUE
SS1651678232565,US,TD,triads,notepad,tax_match,TRUE
SS1651678232565,US,TD,triads,elephant,tax_match,TRUE
SS1651678232565,US,TD,triads,boot,tax_match,TRUE
SS1651678232565,US,TD,triads,goat,tax_match,TRUE
SS1651678232565,US,TD,triads,ring,tax_match,TRUE
SS1651678239759,US,TD,triads,airplane,tax_match,TRUE
SS1651678239759,US,TD,triads,pigeon,tax_match,TRUE
SS1651678239759,US,TD,triads,bowl,tax_match,TRUE
SS1651678239759,US,TD,triads,dress,tax_match,TRUE
SS1651678239759,US,TD,triads,notepad,tax_match,TRUE
SS1651678239759,US,TD,triads,saw,tax_match,FALSE
SS1651678242246,US,TD,triads,spoon,tax_match,TRUE
SS1651678242246,US,TD,triads,pigeon,tax_match,TRUE
SS1651678242246,US,TD,triads,dress,tax_match,TRUE
SS1651678242246,US,TD,triads,bee,tax_match,TRUE
SS1651678242246,US,TD,triads,notepad,tax_match,TRUE
SS1651678242246,US,TD,triads,elephant,tax_match,FALSE
SS1651678242246,US,TD,triads,saw,tax_match,FALSE
SS1651678243882,US,TD,triads,airplane,tax_match,TRUE
SS1651678243882,US,TD,triads,spoon,tax_match,TRUE
SS1651678243882,US,TD,triads,pigeon,tax_match,TRUE
SS1651678243882,US,TD,triads,dress,tax_match,TRUE
SS1651678243882,US,TD,triads,notepad,tax_match,TRUE
SS1651678243882,US,TD,triads,boot,tax_match,TRUE
SS1651678243882,US,TD,triads,goat,tax_match,TRUE
SS1651678244241,US,TD,triads,airplane,tax_match,TRUE
SS1651678244241,US,TD,triads,pigeon,tax_match,TRUE
SS1651678244241,US,TD,triads,bowl,tax_match,TRUE
SS1651678244241,US,TD,triads,dress,tax_match,TRUE
SS1651678244241,US,TD,triads,notepad,tax_match,TRUE
SS1651678244241,US,TD,triads,teacher,tax_match,TRUE
SS1651678244241,US,TD,triads,elephant,tax_match,TRUE
SS1651678244241,US,TD,triads,saw,tax_match,FALSE
SS1651678244241,US,TD,triads,boot,tax_match,TRUE
SS1651678244241,US,TD,triads,goat,tax_match,TRUE
SS1651678245327,US,TD,triads,spoon,tax_match,TRUE
SS1651678245327,US,TD,triads,dress,tax_match,TRUE
SS1651678245327,US,TD,triads,teacup,tax_match,TRUE
SS1651678245327,US,TD,triads,boot,tax_match,TRUE
SS1651678245327,US,TD,triads,goat,tax_match,TRUE
SS1651678245327,US,TD,triads,ring,tax_match,TRUE
SS1651678246113,US,TD,triads,airplane,tax_match,TRUE
SS1651678246113,US,TD,triads,bowl,tax_match,TRUE
SS1651678246113,US,TD,triads,bee,tax_match,TRUE
SS1651678246113,US,TD,triads,elephant,tax_match,TRUE
SS1651678246113,US,TD,triads,boot,tax_match,TRUE
SS1651678246113,US,TD,triads,goat,tax_match,TRUE
SS1651678246113,US,TD,triads,ring,tax_match,TRUE
SS1651678246330,US,TD,triads,pigeon,tax_match,TRUE
SS1651678246330,US,TD,triads,teacup,tax_match,TRUE
SS1651678246330,US,TD,triads,notepad,tax_match,TRUE
SS1651678246330,US,TD,triads,elephant,tax_match,TRUE
SS1651678246330,US,TD,triads,saw,tax_match,FALSE
SS1651678246330,US,TD,triads,boot,tax_match,TRUE
SS1651678246330,US,TD,triads,legs,tax_match,TRUE
SS1651678246330,US,TD,triads,ring,tax_match,TRUE
SS1651678248637,US,TD,triads,pigeon,tax_match,TRUE
SS1651678248637,US,TD,triads,bowl,tax_match,TRUE
SS1651678248637,US,TD,triads,dress,tax_match,TRUE
SS1651678248637,US,TD,triads,teacup,tax_match,FALSE
SS1651678248637,US,TD,triads,elephant,tax_match,TRUE
SS1651678248637,US,TD,triads,saw,tax_match,FALSE
SS1651678248637,US,TD,triads,goat,tax_match,TRUE
SS1651678248637,US,TD,triads,ring,tax_match,FALSE
SS1651678248989,US,TD,triads,spoon,tax_match,TRUE
SS1651678248989,US,TD,triads,pigeon,tax_match,TRUE
SS1651678248989,US,TD,triads,dress,tax_match,TRUE
SS1651678248989,US,TD,triads,teacup,tax_match,FALSE
SS1651678248989,US,TD,triads,notepad,tax_match,TRUE
SS1651678249603,US,TD,triads,pigeon,tax_match,TRUE
SS1651678249603,US,TD,triads,bowl,tax_match,TRUE
SS1651678249603,US,TD,triads,teacup,tax_match,FALSE
SS1651678249603,US,TD,triads,bee,tax_match,TRUE
SS1651678249603,US,TD,triads,teacher,tax_match,TRUE
SS1651678249603,US,TD,triads,elephant,tax_match,FALSE
SS1651678249603,US,TD,triads,boot,tax_match,FALSE
SS1651678249603,US,TD,triads,goat,tax_match,FALSE
SS1651678250397,US,TD,triads,pigeon,tax_match,TRUE
SS1651678250397,US,TD,triads,dress,tax_match,TRUE
SS1651678250397,US,TD,triads,teacher,tax_match,FALSE
SS1651678250397,US,TD,triads,saw,tax_match,FALSE
SS1651678250397,US,TD,triads,goat,tax_match,FALSE
SS1651678250397,US,TD,triads,ring,tax_match,FALSE
SS1651678252363,US,TD,triads,airplane,tax_match,TRUE
SS1651678252363,US,TD,triads,notepad,tax_match,FALSE
SS1651678252363,US,TD,triads,saw,tax_match,FALSE
SS1651678252363,US,TD,triads,legs,tax_match,TRUE
SS1651678252363,US,TD,triads,ring,tax_match,FALSE
SS1651678252935,US,TD,triads,spoon,tax_match,FALSE
SS1651678252935,US,TD,triads,bowl,tax_match,FALSE
SS1651678252935,US,TD,triads,dress,tax_match,FALSE
SS1651678252935,US,TD,triads,notepad,tax_match,TRUE
SS1651678252935,US,TD,triads,teacher,tax_match,TRUE
SS1651678252935,US,TD,triads,elephant,tax_match,FALSE
SS1651678252935,US,TD,triads,saw,tax_match,FALSE
SS1651678252935,US,TD,triads,boot,tax_match,TRUE
SS1651678252935,US,TD,triads,legs,tax_match,FALSE
SS1651678252935,US,TD,triads,goat,tax_match,FALSE
SS1651678253736,US,TD,triads,airplane,tax_match,FALSE
SS1651678253736,US,TD,triads,teacup,tax_match,FALSE
SS1651678253736,US,TD,triads,bee,tax_match,FALSE
SS1651678253736,US,TD,triads,goat,tax_match,TRUE
SS1651678256204,US,TD,triads,airplane,tax_match,TRUE
SS1651678256204,US,TD,triads,spoon,tax_match,TRUE
SS1651678256204,US,TD,triads,teacup,tax_match,TRUE
SS1651678256204,US,TD,triads,bee,tax_match,TRUE
SS1651678256204,US,TD,triads,elephant,tax_match,TRUE
SS1651678256204,US,TD,triads,saw,tax_match,FALSE
SS1651678256204,US,TD,triads,boot,tax_match,FALSE
SS1651678256204,US,TD,triads,goat,tax_match,TRUE
SS1651678257395,US,TD,triads,airplane,tax_match,TRUE
SS1651678257395,US,TD,triads,spoon,tax_match,TRUE
SS1651678257395,US,TD,triads,pigeon,tax_match,TRUE
SS1651678257395,US,TD,triads,bowl,tax_match,TRUE
SS1651678257395,US,TD,triads,dress,tax_match,TRUE
SS1651678257395,US,TD,triads,bee,tax_match,TRUE
SS1651678257395,US,TD,triads,boot,tax_match,TRUE
SS1651678257395,US,TD,triads,legs,tax_match,TRUE
SS1651678257395,US,TD,triads,goat,tax_match,TRUE
SS1651678257395,US,TD,triads,ring,tax_match,TRUE
SS1651678258791,US,TD,triads,airplane,tax_match,TRUE
SS1651678258791,US,TD,triads,spoon,tax_match,TRUE
SS1651678258791,US,TD,triads,bowl,tax_match,FALSE
SS1651678258791,US,TD,triads,teacup,tax_match,TRUE
SS1651678258791,US,TD,triads,bee,tax_match,FALSE
SS1651678258791,US,TD,triads,notepad,tax_match,TRUE
SS1651678258791,US,TD,triads,teacher,tax_match,FALSE
SS1651678258791,US,TD,triads,elephant,tax_match,TRUE
SS1651678258791,US,TD,triads,goat,tax_match,TRUE
SS1651678258791,US,TD,triads,ring,tax_match,FALSE
SS1651678259296,US,TD,triads,airplane,tax_match,TRUE
SS1651678259296,US,TD,triads,spoon,tax_match,TRUE
SS1651678259296,US,TD,triads,pigeon,tax_match,TRUE
SS1651678259296,US,TD,triads,teacup,tax_match,TRUE
SS1651678259296,US,TD,triads,teacher,tax_match,FALSE
SS1651678259296,US,TD,triads,elephant,tax_match,TRUE
SS1651678259296,US,TD,triads,saw,tax_match,FALSE
SS1651678260164,US,TD,triads,pigeon,tax_match,TRUE
SS1651678260164,US,TD,triads,bee,tax_match,TRUE
SS1651678260164,US,TD,triads,teacher,tax_match,TRUE
SS1651678260164,US,TD,triads,elephant,tax_match,TRUE
SS1651678260164,US,TD,triads,saw,tax_match,FALSE
SS1651678260164,US,TD,triads,boot,tax_match,TRUE
SS1651678260164,US,TD,triads,legs,tax_match,TRUE
SS1651678260164,US,TD,triads,goat,tax_match,TRUE
SS1651678260331,US,TD,triads,teacup,tax_match,FALSE
SS1651678260331,US,TD,triads,bee,tax_match,TRUE
SS1651678260331,US,TD,triads,notepad,tax_match,TRUE
SS1651678260331,US,TD,triads,teacher,tax_match,TRUE
SS1651678260331,US,TD,triads,elephant,tax_match,TRUE
SS1651678260331,US,TD,triads,saw,tax_match,FALSE
SS1651678260331,US,TD,triads,goat,tax_match,TRUE
SS1651678260331,US,TD,triads,ring,tax_match,TRUE
