subject,culture,trial_info,raw_response,response,coder
SS1651767555827,CN,allheal2,"{""si_li_allheal2"":""带给富翁一壶神仙草叶子煮的茶""}",1,SG
SS1651769304707,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651771465459,CN,allheal2,"{""si_li_allheal2"":""神仙草泡的水\n""}",1,SG
SS1651783487150,CN,allheal2,"{""si_li_allheal2"":""用神仙草煮的茶""}",1,SG
SS1651798074227,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651799596238,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651802919199,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651804378273,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651804729362,CN,allheal2,"{""si_li_allheal2"":""可以治病的神仙草""}",1,SG
SS1651804768520,CN,allheal2,"{""si_li_allheal2"":""神仙草叶子煮的茶""}",1,SG
SS1651806183814,CN,allheal2,"{""si_li_allheal2"":""茶""}",1,SG
SS1651807227958,CN,allheal2,"{""si_li_allheal2"":""神仙草\n""}",1,SG
SS1651807671427,CN,allheal2,"{""si_li_allheal2"":""煮茶喝""}",1,SG
SS1651809674248,CN,allheal2,"{""si_li_allheal2"":""矮小的神草""}",1,SG
SS1651810536901,CN,allheal2,"{""si_li_allheal2"":""神仙草煮的茶""}",1,SG
SS1651810766684,CN,allheal2,"{""si_li_allheal2"":""茶""}",1,SG
SS1651811217708,CN,allheal2,"{""si_li_allheal2"":""用神仙草的叶子煮的茶""}",1,SG
SS1651812084324,CN,allheal2,"{""si_li_allheal2"":""神仙草叶子煮的茶""}",1,SG
SS1651813057402,CN,allheal2,"{""si_li_allheal2"":""茶""}",1,SG
SS1651813633535,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651818877028,CN,allheal2,"{""si_li_allheal2"":""矮小的植物\n""}",1,SG
SS1651821991579,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651822926317,CN,allheal2,"{""si_li_allheal2"":""用自己找的神仙草泡出来的茶""}",1,SG
SS1651827681410,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651828791480,CN,allheal2,"{""si_li_allheal2"":""煮茶给富豪""}",1,SG
SS1651835352625,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651837328638,CN,allheal2,"{""si_li_allheal2"":""仙草煮茶""}",1,SG
SS1651837445397,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651837683659,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651839455332,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651840732818,CN,allheal2,"{""si_li_allheal2"":""把神仙草叶子煮茶，拿去给富翁喝""}",1,SG
SS1651840989750,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651842824466,CN,allheal2,"{""si_li_allheal2"":""小叶草""}",1,SG
SS1651844131204,CN,allheal2,"{""si_li_allheal2"":""矮的植物神仙草""}",1,SG
SS1651845522237,CN,allheal2,"{""si_li_allheal2"":""神仙草煮的茶\n""}",1,SG
SS1651845673245,CN,allheal2,"{""si_li_allheal2"":""用叶子熬的水""}",1,SG
SS1651847391324,CN,allheal2,"{""si_li_allheal2"":""矮的神仙草的叶子熬的茶""}",1,SG
SS1651849043017,CN,allheal2,"{""si_li_allheal2"":""神仙草煮的茶""}",1,SG
SS1651849550334,CN,allheal2,"{""si_li_allheal2"":""神仙草煮的茶""}",1,SG
SS1651890985414,CN,allheal2,"{""si_li_allheal2"":""神仙草叶子煮的一壶水""}",1,SG
SS1651891187280,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651897042062,CN,allheal2,"{""si_li_allheal2"":""矮小的神仙草""}",1,SG
SS1651901964830,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651905218784,CN,allheal2,"{""si_li_allheal2"":""神仙草煮的茶""}",1,SG
SS1651906129454,CN,allheal2,"{""si_li_allheal2"":""熬了一壶茶""}",1,SG
SS1651906591158,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651906687128,CN,allheal2,"{""si_li_allheal2"":""带回神仙草，煮水喝""}",1,SG
SS1651907106845,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651910974793,CN,allheal2,"{""si_li_allheal2"":""长得矮的神仙草""}",1,SG
SS1651912088419,CN,allheal2,"{""si_li_allheal2"":""神仙草茶""}",1,SG
SS1651915236922,CN,allheal2,"{""si_li_allheal2"":""神仙草的叶子煮的茶。""}",1,SG
SS1651916837690,CN,allheal2,"{""si_li_allheal2"":""带给了专家所说的神仙草""}",1,SG
SS1651916886491,CN,allheal2,"{""si_li_allheal2"":""神仙草煮的茶""}",1,SG
SS1651918483229,CN,allheal2,"{""si_li_allheal2"":""仙草""}",1,SG
SS1651919285907,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651921503296,CN,allheal2,"{""si_li_allheal2"":""一壶用神仙草煮的茶""}",1,SG
SS1651922816094,CN,allheal2,"{""si_li_allheal2"":""用神仙草煮的茶""}",1,SG
SS1651924494966,CN,allheal2,"{""si_li_allheal2"":""植株矮小的一种草，植物学家说那是无毒的，神仙草。""}",1,SG
SS1651926576151,CN,allheal2,"{""si_li_allheal2"":""把矮小的神仙草的叶子煮成了茶给富翁喝。""}",1,SG
SS1651926856493,CN,allheal2,"{""si_li_allheal2"":""用神仙草的叶子煮的茶。""}",1,SG
SS1651928385240,CN,allheal2,"{""si_li_allheal2"":""专家说的神仙草""}",1,SG
SS1651932416698,CN,allheal2,"{""si_li_allheal2"":""神仙草的叶子煮的茶\n""}",1,SG
SS1651934015946,CN,allheal2,"{""si_li_allheal2"":""神仙草""}",1,SG
SS1651544690789,CN,claymen1,"{""si_li_claymen_cc_1"":""未知""}",0,SG
SS1651544824620,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人秘密的宝藏""}",1,SG
SS1651544913549,CN,claymen1,"{""si_li_claymen_cc_1"":""水源\n""}",0,SG
SS1651545081461,CN,claymen1,"{""si_li_claymen_cc_1"":""一些小泥人的上半身""}",1,SG
SS1651545107281,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651545123067,CN,claymen1,"{""si_li_claymen_cc_1"":""发现了泥人宝藏""}",1,SG
SS1651545188145,CN,claymen1,"{""si_li_claymen_cc_1"":""一些泥人\n""}",1,SG
SS1651545279588,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651545285513,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651545357097,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651545751233,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651546122639,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651546915326,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651547162777,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身 像秘密的宝藏""}",1,SG
SS1651548143005,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651552362039,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651552795730,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651552837542,CN,claymen1,"{""si_li_claymen_cc_1"":""宝藏""}",1,SG
SS1651553474432,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651553913160,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651553969715,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人。""}",1,SG
SS1651554145523,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651554184228,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651554284065,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651554809980,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651559729763,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651560025455,CN,claymen1,"{""si_li_claymen_cc_1"":""一些小泥人的上半身""}",1,SG
SS1651561685665,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651562034956,CN,claymen1,"{""si_li_claymen_cc_1"":""多哈发现了小泥人。""}",1,SG
SS1651562868228,CN,claymen1,"{""si_li_claymen_cc_1"":""多哈在坑里发现了小泥人的上半身""}",1,SG
SS1651564260438,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651564308340,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651565828518,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651568252846,CN,claymen1,"{""si_li_claymen_cc_1"":""宝物""}",1,SG
SS1651568382617,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651568918829,CN,claymen1,"{""si_li_claymen_cc_1"":""一些小泥人的上半身""}",1,SG
SS1651570752111,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651571509239,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651572914976,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651576408487,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651578940027,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651579399729,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651582669897,CN,claymen1,"{""si_li_claymen_cc_1"":""发现了小泥人的上半身""}",1,SG
SS1651590333066,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651620046254,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651623308643,CN,claymen1,"{""si_li_claymen_cc_1"":""一些小泥人""}",1,SG
SS1651625504097,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651629675682,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651631038398,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651631374290,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人。""}",1,SG
SS1651632269384,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651633449820,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651634088254,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651634616537,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人上半身""}",1,SG
SS1651634772197,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651636059839,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651637972613,CN,claymen1,"{""si_li_claymen_cc_1"":""他看到了一些小泥人的上半身""}",1,SG
SS1651642739005,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651644576691,CN,claymen1,"{""si_li_claymen_cc_1"":""发现了小泥人""}",1,SG
SS1651645903803,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651648364635,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651649525276,CN,claymen1,"{""si_li_claymen_cc_1"":""文物""}",1,SG
SS1651652206023,CN,claymen1,"{""si_li_claymen_cc_1"":""秘密的宝藏——小泥人""}",1,SG
SS1651652979760,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651654468673,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651654992618,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651655612985,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身，是秘密的宝藏一样。""}",1,SG
SS1651660777144,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651661370426,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651662575870,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651663394470,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身\n""}",1,SG
SS1651664105704,CN,claymen1,"{""si_li_claymen_cc_1"":""发现了泥人""}",1,SG
SS1651665034176,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人的上半身""}",1,SG
SS1651666650135,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651669607417,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651669856701,CN,claymen1,"{""si_li_claymen_cc_1"":""两尊小泥人雕像""}",1,SG
SS1651672824225,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651674999028,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651675575564,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651675739437,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人\n""}",1,SG
SS1651682617757,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651705155608,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651713128281,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651721379726,CN,claymen1,"{""si_li_claymen_cc_1"":""秘密宝藏""}",1,SG
SS1651724542208,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651726203467,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651727116955,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651727696486,CN,claymen1,"{""si_li_claymen_cc_1"":""小石人""}",1,SG
SS1651728177417,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人的上半身""}",1,SG
SS1651729682124,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651729792731,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651731235827,CN,claymen1,"{""si_li_claymen_cc_1"":""发现了小泥人""}",1,SG
SS1651732296508,CN,claymen1,"{""si_li_claymen_cc_1"":""秘密宝藏""}",1,SG
SS1651734446265,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651737005457,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651739183035,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651742060593,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人上半身""}",1,SG
SS1651743246534,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651744829480,CN,claymen1,"{""si_li_claymen_cc_1"":""古董""}",1,SG
SS1651747335475,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身\n""}",1,SG
SS1651748703908,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651751338853,CN,claymen1,"{""si_li_claymen_cc_1"":""发现了小泥人的上半身。""}",1,SG
SS1651751579584,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651761786814,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651762141455,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651763037034,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651764193629,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651765169248,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651765894743,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651765911820,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651767555827,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651769304707,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651771465459,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人\n""}",1,SG
SS1651783487150,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人的半身""}",1,SG
SS1651798074227,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651799596238,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人\n""}",1,SG
SS1651802919199,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651804378273,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651804729362,CN,claymen1,"{""si_li_claymen_cc_1"":""泥像""}",1,SG
SS1651804768520,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651806183814,CN,claymen1,"{""si_li_claymen_cc_1"":""秘密的宝藏""}",1,SG
SS1651807227958,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人\n""}",1,SG
SS1651807671427,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651809674248,CN,claymen1,"{""si_li_claymen_cc_1"":""三个泥人""}",1,SG
SS1651810536901,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身，看起来就像宝藏一样""}",1,SG
SS1651810766684,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651811217708,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651812084324,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651813057402,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651813633535,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651818877028,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651821991579,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身，看起来像宝藏一样。""}",1,SG
SS1651822926317,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651827681410,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651828791480,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人宝藏""}",1,SG
SS1651835352625,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651837328638,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人宝藏""}",1,SG
SS1651837445397,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651837683659,CN,claymen1,"{""si_li_claymen_cc_1"":""发现了小泥人""}",1,SG
SS1651839455332,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651840732818,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651840989750,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651842824466,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651844131204,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651845522237,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人\n""}",1,SG
SS1651845673245,CN,claymen1,"{""si_li_claymen_cc_1"":""半身的泥人像""}",1,SG
SS1651847391324,CN,claymen1,"{""si_li_claymen_cc_1"":""像小人一样的东西""}",1,SG
SS1651849043017,CN,claymen1,"{""si_li_claymen_cc_1"":""秘密宝藏""}",1,SG
SS1651849550334,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651890985414,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651891187280,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651897042062,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651901964830,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651905218784,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651906129454,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651906591158,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651906687128,CN,claymen1,"{""si_li_claymen_cc_1"":""漏出半拉的小泥人""}",1,SG
SS1651907106845,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651910974793,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人一样的东西""}",1,SG
SS1651912088419,CN,claymen1,"{""si_li_claymen_cc_1"":""泥塑""}",1,SG
SS1651915236922,CN,claymen1,"{""si_li_claymen_cc_1"":""一些小泥人的上半身。""}",1,SG
SS1651916837690,CN,claymen1,"{""si_li_claymen_cc_1"":""他发现了小泥人感觉是发现了宝藏""}",1,SG
SS1651916886491,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651918483229,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人""}",1,SG
SS1651919285907,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651921503296,CN,claymen1,"{""si_li_claymen_cc_1"":""一些小泥人的上半身""}",1,SG
SS1651922816094,CN,claymen1,"{""si_li_claymen_cc_1"":""一些小泥人""}",1,SG
SS1651924494966,CN,claymen1,"{""si_li_claymen_cc_1"":""很多小泥人雕塑""}",1,SG
SS1651926576151,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身""}",1,SG
SS1651926856493,CN,claymen1,"{""si_li_claymen_cc_1"":""发现了一些小泥人的上半身。""}",1,SG
SS1651928385240,CN,claymen1,"{""si_li_claymen_cc_1"":""泥人\n""}",1,SG
SS1651932416698,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人的上半身\n""}",1,SG
SS1651934015946,CN,claymen1,"{""si_li_claymen_cc_1"":""小泥人""}",1,SG
SS1651544690789,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖了出来""}",1,SG
SS1651544824620,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人都挖了出来""}",1,SG
SS1651544913549,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651545081461,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651545107281,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集起来把小泥人挖出来了""}",1,SG
SS1651545123067,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人全部都挖了出来""}",1,SG
SS1651545188145,CN,claymen2,"{""si_li_claymen_cc_2"":""得知小军发现泥人后，一起将泥人挖出\n""}",1,SG
SS1651545279588,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集在一起，把小泥人挖了出来""}",1,SG
SS1651545285513,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651545357097,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来\n""}",1,SG
SS1651545751233,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651546122639,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人都挖出来了""}",1,SG
SS1651546915326,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来""}",1,SG
SS1651547162777,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来了""}",1,SG
SS1651548143005,CN,claymen2,"{""si_li_claymen_cc_2"":""小军说他发现小泥人来看小泥人""}",1,SG
SS1651552362039,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651552795730,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖出来了""}",1,SG
SS1651552837542,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖了出来""}",1,SG
SS1651553474432,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人挖出来""}",1,SG
SS1651553913160,CN,claymen2,"{""si_li_claymen_cc_2"":""把泥人都挖了出来""}",1,SG
SS1651553969715,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651554145523,CN,claymen2,"{""si_li_claymen_cc_2"":""挖出泥人""}",1,SG
SS1651554184228,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集起来把泥人挖了出来""}",1,SG
SS1651554284065,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651554809980,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651559729763,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来了""}",1,SG
SS1651560025455,CN,claymen2,"{""si_li_claymen_cc_2"":""都聚集起来，把小泥人都挖了出来""}",1,SG
SS1651561685665,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651562034956,CN,claymen2,"{""si_li_claymen_cc_2"":""人们把小泥人全部挖出来了。""}",1,SG
SS1651562868228,CN,claymen2,"{""si_li_claymen_cc_2"":""镇上的人把小泥人都挖了出来""}",1,SG
SS1651564260438,CN,claymen2,"{""si_li_claymen_cc_2"":""聚在一起把小泥人挖出来""}",1,SG
SS1651564308340,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651565828518,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651568252846,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来\n""}",1,SG
SS1651568382617,CN,claymen2,"{""si_li_claymen_cc_2"":""聚在一块""}",1,SG
SS1651568918829,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651570752111,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651571509239,CN,claymen2,"{""si_li_claymen_cc_2"":""挖小泥人""}",1,SG
SS1651572914976,CN,claymen2,"{""si_li_claymen_cc_2"":""挖小泥人""}",1,SG
SS1651576408487,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集起来看小泥人""}",1,SG
SS1651578940027,CN,claymen2,"{""si_li_claymen_cc_2"":""镇上的人聚集起来，把小泥人都挖了出来。""}",1,SG
SS1651579399729,CN,claymen2,"{""si_li_claymen_cc_2"":""聚集起来把小泥人挖出来了""}",1,SG
SS1651582669897,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651590333066,CN,claymen2,"{""si_li_claymen_cc_2"":""人们聚集起来把小泥人都挖了出来""}",1,SG
SS1651620046254,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651623308643,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
SS1651625504097,CN,claymen2,"{""si_li_claymen_cc_2"":""挖泥人""}",1,SG
SS1651629675682,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人都挖了出来""}",1,SG
SS1651631038398,CN,claymen2,"{""si_li_claymen_cc_2"":""把小泥人挖了出来""}",1,SG
