subject,culture,ssi_id,circle_number,codeable,me_circle,coder,x,y,r
SS1651844131204,CN,CN144,8,1,0,SG,449,286,21.09502311
SS1651845522237,CN,CN145,1,1,1,SG,517,332,52.55473337
SS1651845522237,CN,CN145,2,1,0,SG,652,214,39.66106403
SS1651845522237,CN,CN145,3,1,0,SG,332,242,39.56008089
SS1651845522237,CN,CN145,4,1,0,SG,368,366,40.60788101
SS1651845522237,CN,CN145,5,1,0,SG,673,399,42.52058325
SS1651845522237,CN,CN145,6,1,0,SG,502,85,38.94868419
SS1651845522237,CN,CN145,7,1,0,SG,791,131,33.01514804
SS1651845522237,CN,CN145,8,1,0,SG,341,80,32.64965543
SS1651845522237,CN,CN145,9,1,0,SG,430,167,32.24903099
SS1651845522237,CN,CN145,10,1,0,SG,172,163,34.98571137
SS1651845522237,CN,CN145,11,1,0,SG,520,459,31.2409987
SS1651845522237,CN,CN145,12,1,0,SG,168,309,32.80243893
SS1651845522237,CN,CN145,13,1,0,SG,789,306,31.6227766
SS1651845673245,CN,CN146,1,1,1,SG,408,328,119.540788
SS1651845673245,CN,CN146,2,1,0,SG,647,141,60.44005295
SS1651845673245,CN,CN146,3,1,0,SG,150,77,51
SS1651845673245,CN,CN146,4,1,0,SG,512,151,68.09552114
SS1651845673245,CN,CN146,5,1,0,SG,370,114,55.1724569
SS1651845673245,CN,CN146,6,1,0,SG,614,297,48.82622246
SS1651847391324,CN,CN147,1,1,1,SG,395,114,39.40812099
SS1651847391324,CN,CN147,2,1,0,SG,622,71,38.28837944
SS1651847391324,CN,CN147,3,1,0,SG,583,206,36.61966685
SS1651847391324,CN,CN147,4,1,0,SG,396,262,43.01162634
SS1651849043017,CN,CN148,1,1,1,SG,428,235,130.736376
SS1651849043017,CN,CN148,2,1,0,SG,648,259,58.24946352
SS1651849043017,CN,CN148,3,1,0,SG,557,67,53.03772242
SS1651849043017,CN,CN148,4,1,0,SG,259,90,55.47071299
SS1651849043017,CN,CN148,5,1,0,SG,229,350,51.66236541
SS1651849550334,CN,CN149,1,1,1,SG,178,124,103.247276
SS1651849550334,CN,CN149,2,1,0,SG,535,111,114.1095964
SS1651849550334,CN,CN149,3,1,0,SG,118.9996649,370,98.41239759
SS1651849550334,CN,CN149,4,1,0,SG,393.0003016,518,109.4440496
SS1651849550334,CN,CN149,5,1,0,SG,746,341,114.1095964
SS1651890985414,CN,CN150,1,1,1,SG,79,136,87.20091743
SS1651890985414,CN,CN150,2,1,0,SG,498,115,62.20128616
SS1651890985414,CN,CN150,3,1,0,SG,310,265,64.40496875
SS1651890985414,CN,CN150,4,1,0,SG,106,429,72.71863585
SS1651890985414,CN,CN150,5,1,0,SG,319,489,85.58621384
SS1651890985414,CN,CN150,6,1,0,SG,572,505,82.07923002
SS1651890985414,CN,CN150,7,1,0,SG,752,96,67.11929678
SS1651890985414,CN,CN150,8,1,0,SG,507,241,58.87274412
SS1651890985414,CN,CN150,9,1,0,SG,734,297,69.26037828
SS1651890985414,CN,CN150,10,1,0,SG,768,479,73
SS1651891187280,CN,CN151,1,1,0,SG,278,504,82.49242389
SS1651891187280,CN,CN151,2,1,0,SG,494,446,120.1041215
SS1651891187280,CN,CN151,3,1,0,SG,648,256,101.5972441
SS1651891187280,CN,CN151,4,1,0,SG,498,126,87.86353055
SS1651891187280,CN,CN151,5,1,1,SG,210,190,96.74709298
SS1651897042062,CN,CN152,1,1,1,SG,493,104,42.54409477
SS1651897042062,CN,CN152,2,1,0,SG,405,292,38.20994635
SS1651897042062,CN,CN152,3,1,0,SG,590,287,36.79673899
SS1651897042062,CN,CN152,4,1,0,SG,733,271,36.40054945
SS1651897042062,CN,CN152,5,1,0,SG,478,449,37.64306045
SS1651897042062,CN,CN152,6,1,0,SG,676,434,32.28002478
SS1651897042062,CN,CN152,7,1,0,SG,218,235,35.51056181
SS1651897042062,CN,CN152,8,1,0,SG,247,407,35.60898763
SS1651897042062,CN,CN152,9,1,0,SG,384,455,32.57299495
SS1651897042062,CN,CN152,10,1,0,SG,447,564,31.11269837
SS1651897042062,CN,CN152,11,1,0,SG,566,549,33.28663395
SS1651897042062,CN,CN152,12,1,0,SG,357,654,28.01785145
SS1651897042062,CN,CN152,13,1,0,SG,233,554,36.7151195
SS1651901964830,CN,CN153,1,1,1,SG,245,146,80.43009387
SS1651901964830,CN,CN153,2,1,0,SG,593,126,82.76472679
SS1651905218784,CN,CN154,1,1,0,SG,347,135,73.87827827
SS1651905218784,CN,CN154,2,1,1,SG,489,365,84.81155582
SS1651905218784,CN,CN154,3,1,0,SG,559,120,72.86288493
SS1651905218784,CN,CN154,4,1,0,SG,171,272,77.62087348
SS1651906129454,CN,CN155,1,1,1,SG,497,199,49.92995093
SS1651906129454,CN,CN155,2,1,0,SG,238,375,50.44799302
SS1651906129454,CN,CN155,3,1,0,SG,513,404,45
SS1651906129454,CN,CN155,4,1,0,SG,657,402,53.74011537
SS1651906129454,CN,CN155,5,1,0,SG,801,399,48.16637832
SS1651906129454,CN,CN155,6,1,0,SG,384,391,45.54119015
SS1651906129454,CN,CN155,7,1,0,SG,219,213,43.8634244
SS1651906129454,CN,CN155,8,1,0,SG,326,101,46.17358552
SS1651906591158,CN,CN156,1,0,0,SG,263,208,141.3541651
SS1651906591158,CN,CN156,2,0,0,SG,398,204,195.3048899
SS1651906687128,CN,CN157,1,1,1,SG,439,236.0003825,41
SS1651906687128,CN,CN157,2,1,0,SG,609,85.99999186,41.10960958
SS1651906687128,CN,CN157,3,1,0,SG,109,71,34.20526275
SS1651906687128,CN,CN157,4,1,0,SG,74,145,33.12099032
SS1651906687128,CN,CN157,5,1,0,SG,175,322,38.83297568
SS1651906687128,CN,CN157,6,1,0,SG,288,387,39.05124838
SS1651906687128,CN,CN157,7,1,0,SG,319,535,41.23105626
SS1651907106845,CN,CN158,1,1,0,SG,505,72,59.03388857
SS1651907106845,CN,CN158,2,1,0,SG,509,214,58
SS1651907106845,CN,CN158,3,1,0,SG,429,323,56.08029957
SS1651907106845,CN,CN158,4,1,0,SG,257,366,51.85556865
SS1651907106845,CN,CN158,5,1,0,SG,93,247,66.46803743
SS1651907106845,CN,CN158,6,1,1,SG,298,156,103.3682737
SS1651910974793,CN,CN159,1,1,1,SG,466,199,36.23534186
SS1651910974793,CN,CN159,2,1,0,SG,568,85,30.23243292
SS1651910974793,CN,CN159,3,1,0,SG,633,196,30.47950131
SS1651910974793,CN,CN159,4,1,0,SG,567,327,30.88689042
SS1651910974793,CN,CN159,5,1,0,SG,393,333,39.05124838
SS1651910974793,CN,CN159,6,1,0,SG,319,169,35.11409973
SS1651910974793,CN,CN159,7,1,0,SG,406,61,29.73213749
SS1651912088419,CN,CN160,1,1,1,SG,441,69,38.01315562
SS1651912088419,CN,CN160,2,1,0,SG,603,200,37.64306045
SS1651912088419,CN,CN160,3,1,0,SG,317,201,40.49691346
SS1651915236922,CN,CN161,1,1,1,SG,256,344,142.6359001
SS1651915236922,CN,CN161,2,1,0,SG,542,111,45.27692569
SS1651915236922,CN,CN161,3,1,0,SG,512,325,67.42403132
SS1651915236922,CN,CN161,4,1,0,SG,704,399,45.48626166
SS1651915236922,CN,CN161,5,1,0,SG,725,188,35.38361203
SS1651916837690,CN,CN162,1,1,1,SG,425,124,48.3011387
SS1651916837690,CN,CN162,2,1,0,SG,240,177,52.83937925
SS1651916837690,CN,CN162,3,1,0,SG,584,149,43.8634244
SS1651916837690,CN,CN162,4,1,0,SG,370,284,53.81449619
SS1651916837690,CN,CN162,5,1,0,SG,519,264,56.56854249
SS1651916837690,CN,CN162,6,1,0,SG,97,317,45.96737974
SS1651916886491,CN,CN163,1,1,0,SG,862,138,126.9212354
SS1651916886491,CN,CN163,2,1,0,SG,131,145,121.5113163
SS1651916886491,CN,CN163,3,1,0,SG,136,574,126.015872
SS1651916886491,CN,CN163,4,1,0,SG,813,515,56.92099788
SS1651916886491,CN,CN163,5,1,1,SG,477,383.3333282,144.6824108
SS1651918483229,CN,CN164,1,1,1,SG,299,148,68.11754546
SS1651918483229,CN,CN164,2,1,0,SG,177,259,58.6003413
SS1651918483229,CN,CN164,3,1,0,SG,136,103,62.20128616
SS1651919285907,CN,CN165,1,1,1,SG,349,281,56.8594759
SS1651919285907,CN,CN165,2,1,0,SG,76,157,51.2445119
SS1651919285907,CN,CN165,3,1,0,SG,304,60,48.38388161
SS1651919285907,CN,CN165,4,1,0,SG,620,263,54.12023651
SS1651921503296,CN,CN166,1,1,1,SG,325,310,47.63402146
SS1651921503296,CN,CN166,2,1,0,SG,458,179,25.49509757
SS1651921503296,CN,CN166,3,1,0,SG,468,239,25
SS1651921503296,CN,CN166,4,1,0,SG,449,128,23.53720459
SS1651921503296,CN,CN166,5,1,0,SG,474,296,24
SS1651921503296,CN,CN166,6,1,0,SG,172,300,36.67424164
SS1651921503296,CN,CN166,7,1,0,SG,485,347,29
SS1651921503296,CN,CN166,8,1,0,SG,494,401,26.83281573
SS1651921503296,CN,CN166,9,1,0,SG,276,504,27.65863337
SS1651921503296,CN,CN166,10,1,0,SG,509,456,31.06444913
SS1651921503296,CN,CN166,11,1,0,SG,339,504,30.52867504
SS1651921503296,CN,CN166,12,1,0,SG,219,510,29.06888371
SS1651921503296,CN,CN166,13,1,0,SG,163,515,25.49509757
SS1651921503296,CN,CN166,14,1,0,SG,307,168,25.8069758
SS1651922816094,CN,CN167,1,1,1,SG,357,221,68.9637586
SS1651922816094,CN,CN167,2,1,0,SG,529,224,67.00746227
SS1651922816094,CN,CN167,3,1,0,SG,279,430,66.06814664
SS1651922816094,CN,CN167,4,1,0,SG,504,432,60.41522987
SS1651922816094,CN,CN167,5,1,0,SG,801,125,66.21933252
SS1651922816094,CN,CN167,6,1,0,SG,668,318,65.76473219
SS1651924494966,CN,CN168,1,1,1,SG,436,138,45.88027899
SS1651924494966,CN,CN168,2,1,0,SG,212,198,54.4242593
SS1651924494966,CN,CN168,3,1,0,SG,307,312,57.56735186
SS1651924494966,CN,CN168,4,1,0,SG,600,306,46.14108798
SS1651924494966,CN,CN168,5,1,0,SG,654,149,43.60045871
SS1651924494966,CN,CN168,6,1,0,SG,454,361,54.00925847
SS1651926576151,CN,CN169,1,1,1,SG,208,121,50.24937811
SS1651926576151,CN,CN169,2,1,0,SG,443,116,55.47071299
SS1651926856493,CN,CN170,1,1,1,SG,349,331,106.400188
SS1651926856493,CN,CN170,2,1,0,SG,548,92,38.60051813
SS1651926856493,CN,CN170,3,1,0,SG,194,545,46.09772229
SS1651926856493,CN,CN170,4,1,0,SG,735,125,29.41088234
SS1651926856493,CN,CN170,5,1,0,SG,737,439,37.12142239
SS1651926856493,CN,CN170,6,1,0,SG,100,314,71.11961755
SS1651926856493,CN,CN170,7,1,0,SG,414,578,42.52058325
SS1651926856493,CN,CN170,8,1,0,SG,562,325,55.31726674
SS1651928385240,CN,CN171,1,1,1,SG,446,304,138.1918956
SS1651928385240,CN,CN171,2,1,0,SG,716,128,111.1395519
SS1651928385240,CN,CN171,3,1,0,SG,693,446,116.9316039
SS1651928385240,CN,CN171,4,1,0,SG,102,240,92.17917335
SS1651928385240,CN,CN171,5,1,0,SG,188,509,119.6202324
SS1651928385240,CN,CN171,6,1,0,SG,889,287,85.58621384
SS1651928385240,CN,CN171,7,1,0,SG,319,52,56.56854249
SS1651932416698,CN,CN172,1,1,1,SG,427,164,90.04998612
SS1651932416698,CN,CN172,2,1,0,SG,618,173,86.46964785
SS1651934015946,CN,CN173,1,1,1,SG,345,158,38.47076812
SS1651934015946,CN,CN173,2,1,0,SG,596,106,60.87692502
SS1651934015946,CN,CN173,3,1,0,SG,240,270,56.35601121
SS1651934015946,CN,CN173,4,1,0,SG,532,396,52.39274759
