subject,culture,ssi_id,circle_number,codeable,me_circle,coder,x,y,r
SS1651678267011,US,US88,4,1,0,AT,593,139,67.62396025
SS1651678267011,US,US88,5,1,0,AT,826,238,103.4698024
SS1651678267140,US,US89,1,1,1,AT,399,219,72.44308111
SS1651678267140,US,US89,2,1,0,AT,267,69,42.20189569
SS1651678267140,US,US89,3,1,0,AT,454,76,47.88527958
SS1651678267140,US,US89,4,1,0,AT,460,301,31.01612484
SS1651678267140,US,US89,5,1,0,AT,276,299,42.63801121
SS1651678267140,US,US89,6,1,0,AT,532,186,43.8634244
SS1651678267405,US,US90,1,1,1,AT,228,151,99.76472322
SS1651678267405,US,US90,2,1,0,AT,549,119,47.80167361
SS1651678267405,US,US90,3,1,0,AT,767,425,43.829214
SS1651678267405,US,US90,4,1,0,AT,491,412,50.60632372
SS1651678267405,US,US90,5,1,0,AT,295,469,56.43580424
SS1651678267405,US,US90,6,1,0,AT,128,377,46.4865572
SS1651678267405,US,US90,7,1,0,AT,55,243,35.60898763
SS1651678268119,US,US91,1,1,1,AT,502.9999962,114.9986404,106.2167595
SS1651678268119,US,US91,2,1,0,AT,771,125,42.05948169
SS1651678268119,US,US91,3,1,0,AT,61.00000037,161.9997322,51.26402247
SS1651678268119,US,US91,4,1,0,AT,309,252,16.64331698
SS1651678268119,US,US91,5,1,0,AT,557.9999995,251.9997528,22.20360331
SS1651678268119,US,US91,6,1,0,AT,592,508,104.3551628
SS1651678268119,US,US91,7,1,0,AT,727,286,43.60045871
SS1651678270245,US,US92,1,1,1,AT,442,495,94.36630755
SS1651678270245,US,US92,2,1,0,AT,595,119,66.12866247
SS1651678270245,US,US92,3,1,0,AT,787,266,67
SS1651678270245,US,US92,4,1,0,AT,328,115,62.62587325
SS1651678270245,US,US92,5,1,0,AT,106,222,77.52418977
SS1651678270524,US,US93,1,1,1,AT,505,127,144.0069443
SS1651678270524,US,US93,2,1,0,AT,694,395,136.341483
SS1651678270524,US,US93,3,1,0,AT,170,331,162.3083485
SS1651678271326,US,US94,1,1,1,AT,536,290,89.58794562
SS1651678271326,US,US94,2,1,0,AT,303,250,75.00666637
SS1651678271326,US,US94,3,1,0,AT,498,82,75.69015788
SS1651678271326,US,US94,4,1,0,AT,748,213,81.32035416
SS1651678271326,US,US94,5,1,0,AT,304,490,67.35725648
SS1651678271326,US,US94,6,1,0,AT,478,590,71.11258679
SS1651678271326,US,US94,7,1,0,AT,742,471,89.06739022
SS1651678274966,US,US95,1,1,1,AT,476,306,41.10960958
SS1651678274966,US,US95,2,1,0,AT,516,118,41.23105626
SS1651678274966,US,US95,3,1,0,AT,606,193,34.98571137
SS1651678274966,US,US95,4,1,0,AT,707,237,36.61966685
SS1651678274966,US,US95,5,1,0,AT,100,494,57.80138407
SS1651678274966,US,US95,6,1,0,AT,207,373,60.8358447
SS1651678274966,US,US95,7,1,0,AT,411,572,67.26812024
SS1651678274966,US,US95,8,1,0,AT,654,574,82.46211251
SS1651678274966,US,US95,9,1,0,AT,195,608,77.52418977
SS1651678274966,US,US95,10,1,0,AT,296,190,60.90155991
SS1651678278178,US,US96,1,1,1,AT,475,279,39.20459157
SS1651678278178,US,US96,2,1,0,AT,651,150,26.40075756
SS1651678278178,US,US96,3,1,0,AT,694,219,22.8035085
SS1651678278178,US,US96,4,1,0,AT,705,289,24.51530134
SS1651678278178,US,US96,5,1,0,AT,631,364,26.68332813
SS1651678278178,US,US96,6,1,0,AT,453,406,32.38826948
SS1651678278178,US,US96,7,1,0,AT,300,347,32.24903099
SS1651678278178,US,US96,8,1,0,AT,190,233,31.6227766
SS1651678302508,US,US98,1,1,1,AT,452,351,82.97590012
SS1651678302508,US,US98,2,1,0,AT,467,143,60.10823571
SS1651678302508,US,US98,3,1,0,AT,689,281,98.23441352
SS1651678302508,US,US98,4,1,0,AT,172,249,84.21995013
SS1651678302508,US,US98,5,1,0,AT,361,566,92.19544457
SS1651678327719,US,US99,1,1,1,AT,278,66,46.64761516
SS1651678327719,US,US99,2,1,0,AT,532,38,30.23243292
SS1651678327719,US,US99,3,1,0,AT,385,195,30.46309242
SS1651678327719,US,US99,4,1,0,AT,190,190,42.72001873
SS1651678328286,US,US100,1,1,1,AT,479,373,58.41232747
SS1651678328286,US,US100,2,1,0,AT,114,203,53.90732789
SS1651678328286,US,US100,3,1,0,AT,268,109,53.07541804
SS1651678328286,US,US100,4,1,0,AT,771,250,50.20956084
SS1651678328286,US,US100,5,1,0,AT,543,135,53.81449619
SS1651678328286,US,US100,6,1,0,AT,769,463,51.4781507
SS1651678328286,US,US100,7,1,0,AT,553,581,51.66236541
SS1651678328286,US,US100,8,1,0,AT,307,528,55.90169944
SS1651678328286,US,US100,9,1,0,AT,144,383,53.60037313
SS1651678328286,US,US100,10,1,0,AT,680,90,50.21951812
SS1651678328286,US,US100,11,1,0,AT,149,516,49.57822102
SS1651678328286,US,US100,12,1,0,AT,411,612,43.829214
SS1651678331156,US,US101,1,1,1,AT,466,337,54.58937626
SS1651678331156,US,US101,2,1,0,AT,584,135,35
SS1651678331156,US,US101,3,1,0,AT,707,309,41
SS1651678331156,US,US101,4,1,0,AT,620,484,40.45985665
SS1651678331156,US,US101,5,1,0,AT,244,135,41.40048309
SS1651678331156,US,US101,6,1,0,AT,176,253,40.60788101
SS1651678331156,US,US101,7,1,0,AT,250,514,48.60041152
SS1651678353530,US,US102,1,1,0,AT,221,207,57.31491952
SS1651678353530,US,US102,2,1,1,AT,404,188,59.46427499
SS1651678353530,US,US102,3,1,0,AT,579,286,57.80138407
SS1651678353530,US,US102,4,1,0,AT,473,378,57.62811814
SS1651678353530,US,US102,5,1,0,AT,25,304,50.15974482
SS1651678353530,US,US102,6,1,0,AT,146,379,67.08203932
SS1651678384991,US,US103,1,1,1,AT,171,261,120.1665511
SS1651678384991,US,US103,2,1,0,AT,575,65,54.62600113
SS1651678384991,US,US103,3,1,0,AT,573,230,55.22680509
SS1651678384991,US,US103,4,1,0,AT,568,408,60.74537019
SS1651678386286,US,US104,1,1,1,AT,136.0000035,139,96.87620967
SS1651678386286,US,US104,2,1,0,AT,376.9999982,147,112.6410227
SS1651678409670,US,US105,1,1,1,AT,488,116,87.32124598
SS1651678409670,US,US105,2,1,0,AT,229,288,79.30952024
SS1651678409670,US,US105,3,1,0,AT,776,288,106.8924693
SS1651678409670,US,US105,4,1,0,AT,354,443,74.46475676
SS1651678409670,US,US105,5,1,0,AT,604,431,79.32212806
SS1651678434328,US,US106,1,1,1,AT,511,349,112.4322018
SS1651678434328,US,US106,2,1,0,AT,237,270,53.74011537
SS1651678434328,US,US106,3,1,0,AT,691,153,48.02082881
SS1651678434328,US,US106,4,1,0,AT,680,499,53.15072906
SS1651678459452,US,US107,1,1,1,AT,500,337,85.70297544
SS1651678459452,US,US107,2,1,0,AT,250,207,84.86459804
SS1651678462364,US,US108,1,0,0,AT,520,398,70.09279564
SS1651678462364,US,US108,2,0,0,AT,278,208,67.9779376
SS1651678462364,US,US108,3,0,0,AT,753,217,69.89277502
SS1651678462364,US,US108,4,0,0,AT,303,610,72.06941099
SS1651678462364,US,US108,5,0,0,AT,751,576,61.98386887
SS1651678474300,US,US109,1,1,1,AT,150,77.0002672,51.92301994
SS1651678474300,US,US109,2,1,0,AT,488,79,50.24937811
SS1651678474300,US,US109,3,1,0,AT,340,226,63.07138812
SS1651678474300,US,US109,4,1,0,AT,678,214,67.06713055
SS1651678474300,US,US109,5,1,0,AT,167,380.0002338,58.13776741
SS1651678537895,US,US110,1,1,1,AT,469,268,43.73785546
SS1651678537895,US,US110,2,1,0,AT,454,107,48.25971405
SS1651678537895,US,US110,3,1,0,AT,275,172,43.96589587
SS1651678537895,US,US110,4,1,0,AT,213,328,43.01162634
SS1651678537895,US,US110,5,1,0,AT,262,431,44.77722635
SS1651678537895,US,US110,6,1,0,AT,379,466,36.87817783
SS1651678537895,US,US110,7,1,0,AT,489,448,37.73592453
SS1651678537895,US,US110,8,1,0,AT,572,387,33.9411255
SS1651678537895,US,US110,9,1,0,AT,606,259,37.33630941
SS1651678537895,US,US110,10,1,0,AT,620,99,44.72135955
SS1651678538948,US,US111,1,1,1,AT,490,271,75.50496672
SS1651678538948,US,US111,2,1,0,AT,198,117,68.24954212
SS1651678538948,US,US111,3,1,0,AT,815,112,66.73080248
SS1651678538948,US,US111,4,1,0,AT,501,530,78.05767099
SS1651678556653,US,US112,1,1,1,AT,444,357,47.70744177
SS1651678556653,US,US112,2,1,0,AT,438,106,64.66065264
SS1651678556653,US,US112,3,1,0,AT,140,161,79.51100553
SS1651678556653,US,US112,4,1,0,AT,659,179,51.4003891
SS1651678556653,US,US112,5,1,0,AT,107,509,58.41232747
SS1651678556653,US,US112,6,1,0,AT,679,25,49.40647731
SS1651678556653,US,US112,7,1,0,AT,654,327,41.86884283
SS1651678559284,US,US113,1,1,1,AT,499,151,65.80273551
SS1651678559284,US,US113,2,1,0,AT,132,406,82.07313811
SS1651678559284,US,US113,3,1,0,AT,360,415,87
SS1651678559284,US,US113,4,1,0,AT,606,420,88.52683209
SS1651678559284,US,US113,5,1,0,AT,853,420,83.60023923
SS1651678574838,US,US114,1,0,0,AT,468,48,38.60051813
SS1651678574838,US,US114,2,0,0,AT,118,173,30.41381265
SS1651678574838,US,US114,3,0,0,AT,233,153,36.40054945
SS1651678574838,US,US114,4,0,0,AT,347,158,30.46309242
SS1651678574838,US,US114,5,0,0,AT,438,171,36.12478374
SS1651678574838,US,US114,6,0,0,AT,545,157,41.18252056
SS1651678574838,US,US114,7,0,0,AT,637,135,38.01315562
SS1651678574838,US,US114,8,0,0,AT,734,125,41.23105626
SS1651678574838,US,US114,9,0,0,AT,826,127,38.94868419
SS1651678574838,US,US114,10,0,0,AT,902,115,38.07886553
SS1651678625157,US,US115,1,1,1,AT,501,342,53.45091206
SS1651678625157,US,US115,2,1,0,AT,315,230,34.92849839
SS1651678625157,US,US115,3,1,0,AT,318,459,28.42534081
SS1651678625157,US,US115,4,1,0,AT,316,347,22.8035085
SS1651678625157,US,US115,5,1,0,AT,700,336,38.28837944
SS1651678625157,US,US115,6,1,0,AT,698,197,39.40812099
SS1651678625157,US,US115,7,1,0,AT,688,495,40.36087214
SS1651678626616,US,US116,1,1,1,AT,526,358,90.68627239
SS1651678626616,US,US116,2,1,0,AT,608.9999999,75,56.0357029
SS1651678626616,US,US116,3,1,0,AT,750,132,56.35601121
SS1651678626616,US,US116,4,1,0,AT,854,252,54.70831747
SS1651678626616,US,US116,5,1,0,AT,488.0000008,592,64.66065264
SS1651678626616,US,US116,6,1,0,AT,678.0000034,552,67.11929678
SS1651678626616,US,US116,7,1,0,AT,305,76,59.81638571
SS1651678626616,US,US116,8,1,0,AT,181.0000034,151,55.90169944
SS1651678626616,US,US116,9,1,0,AT,117.9999991,355,57.20139858
SS1651678626616,US,US116,10,1,0,AT,134,501,55.22680509
SS1651678637077,US,US117,1,1,1,AT,444,169,41.10960958
SS1651678637077,US,US117,2,1,0,AT,542,88,28.63564213
SS1651678637077,US,US117,3,1,0,AT,556,237,26.2488095
SS1651678637077,US,US117,4,1,0,AT,305,147,25.61249695
SS1651678637077,US,US117,5,1,0,AT,365,265,27.65863337
SS1651678701050,US,US118,1,1,1,AT,161,107,71.44928271
SS1651678701050,US,US118,2,1,0,AT,420,207,69.33974329
SS1651678701050,US,US118,3,1,0,AT,672,211,75.53806987
SS1651678717637,US,US119,1,1,0,AT,676,207,36.79673899
SS1651678717637,US,US119,2,1,0,AT,644,351,47.50789408
SS1651678717637,US,US119,3,1,0,AT,427,434,36.05551275
SS1651678717637,US,US119,4,1,0,AT,242,376,36.138622
SS1651678717637,US,US119,5,1,1,AT,383,212,73.53910524
SS1651678770686,US,US120,1,1,1,AT,161,236,69.11584478
SS1651678770686,US,US120,2,1,0,AT,430,203,110.4219181
SS1651678770686,US,US120,3,1,0,AT,709,199,118.5116028
SS1651678809453,US,US121,1,0,0,AT,486,234,25.01999201
SS1651678809453,US,US121,2,0,0,AT,488,333,27.20294102
SS1651678809453,US,US121,3,0,0,AT,488,443,26.2488095
SS1651678809453,US,US121,4,0,0,AT,551,427,24.8394847
SS1651678809453,US,US121,5,0,0,AT,421,253,26.40075756
SS1651678809453,US,US121,6,0,0,AT,545,256,24.04163056
SS1651678809453,US,US121,7,0,0,AT,585,310,25.07987241
SS1651678809453,US,US121,8,0,0,AT,388,325,24.18677324
SS1651678809453,US,US121,9,0,0,AT,409,404,26.57066051
SS1651678955017,US,US122,1,1,1,AT,469,359,54.81788029
SS1651678955017,US,US122,2,1,0,AT,499.9999979,194,34.05877273
SS1651678955017,US,US122,3,1,0,AT,281,282,35.4682957
SS1651678955017,US,US122,4,1,0,AT,277,411,34.6554469
SS1651678955017,US,US122,5,1,0,AT,374.0000012,519,43.829214
SS1651678955017,US,US122,6,1,0,AT,542.0000024,521,37.48332963
SS1651678955017,US,US122,7,1,0,AT,620.0000016,410,38.58756276
SS1651678955017,US,US122,8,1,0,AT,608.0000021,288,35.80502758
SS1651678955017,US,US122,9,1,0,AT,369.000002,199,37.58989226
SS1651679034205,US,US123,1,1,1,AT,386,183,138.7083271
SS1651679034205,US,US123,2,1,0,AT,701,360,127.6322843
SS1651679034205,US,US123,3,1,0,AT,376,472,123.4220402
SS1651679448134,US,US124,1,1,1,AT,484,301,63.50590524
SS1651679448134,US,US124,2,1,0,AT,297,124,46.4865572
SS1651679448134,US,US124,3,1,0,AT,199,270,61.98386887
SS1651679448134,US,US124,4,1,0,AT,219,446,48.10405388
SS1651679534071,US,US125,1,1,1,AT,475,272,131.0953851
SS1651679534071,US,US125,2,1,0,AT,708,175,69.52697318
SS1651679534071,US,US125,3,1,0,AT,528,490,44.59820624
SS1651679534071,US,US125,4,1,0,AT,218,104,52.63078947
SS1651679569580,US,US126,1,1,1,AT,477,106,45.254834
SS1651679569580,US,US126,2,1,0,AT,296,129,40.60788101
SS1651679569580,US,US126,3,1,0,AT,683,112,34
SS1651679569580,US,US126,4,1,0,AT,531,263,33.61547263
SS1651679569580,US,US126,5,1,0,AT,622,219,35.60898763
SS1651679569580,US,US126,6,1,0,AT,443,257,39.35733731
SS1651679569580,US,US126,7,1,0,AT,313,240,38.41874542
SS1651679569580,US,US126,8,1,0,AT,173,73,38.01315562
SS1651679569580,US,US126,9,1,0,AT,185,188,47.38143096
SS1651679569580,US,US126,10,1,0,AT,70,93,33.28663395
SS1651679569580,US,US126,11,1,0,AT,792,109,32.20248438
SS1651679629301,US,US127,1,1,0,AT,460,342,98.60020284
SS1651679629301,US,US127,2,1,0,AT,667,154,96.40020747
SS1651679629301,US,US127,3,1,1,AT,400,111,97.08243919
SS1651679984067,US,US128,1,1,1,AT,243,174,75.96051606
SS1651679984067,US,US128,2,1,0,AT,416,172,76.79192666
SS1651679984067,US,US128,3,1,0,AT,616,168,74.43117626
SS1651680530568,US,US130,1,1,1,AT,717,536,106.1696755
SS1651680530568,US,US130,2,1,0,AT,773,210,64.03124237
SS1651680530568,US,US130,3,1,0,AT,225,236,53.00943312
SS1651680530568,US,US130,4,1,0,AT,325,434,54.23098745
SS1651680530568,US,US130,5,1,0,AT,535,168,50.32891813
SS1651680818305,US,US131,1,1,1,AT,115,109,68
SS1651680818305,US,US131,2,1,0,AT,195,279,41.67733197
SS1651680818305,US,US131,3,1,0,AT,149,396,44.55333882
SS1651680818305,US,US131,4,1,0,AT,276,184,42.52058325
SS1651680818305,US,US131,5,1,0,AT,80,270,47.01063709
SS1651680994828,US,US132,1,1,1,AT,480,377,133.0037593
SS1651680994828,US,US132,2,1,0,AT,721,148,82.03657721
SS1651680994828,US,US132,3,1,0,AT,183,196,81.0246876
SS1651680994828,US,US132,4,1,0,AT,250,590,81.0246876
SS1651680994828,US,US132,5,1,0,AT,781,530,97.08243919
SS1651681877580,US,US133,1,1,0,AT,355,318,52.49761899
SS1651681877580,US,US133,2,1,0,AT,632,317,50.32891813
SS1651681877580,US,US133,3,1,1,AT,468,93,82.8794305
SS1651682805154,US,US134,1,1,1,AT,491,476,58.13776741
SS1651682805154,US,US134,2,1,0,AT,490,249,53.26349594
SS1651682805154,US,US134,3,1,0,AT,643,133,53.15072906
SS1651682805154,US,US134,4,1,0,AT,264,136,61.55485359
SS1651682805154,US,US134,5,1,0,AT,187,465,56.08029957
SS1651682805154,US,US134,6,1,0,AT,204,293,51.73973328
SS1651682805154,US,US134,7,1,0,AT,739,319,55.80322571
SS1651687447221,US,US135,1,1,1,AT,159,110,81.46778504
SS1651687447221,US,US135,2,1,0,AT,736,103,86.21484791
SS1651689857645,US,US136,1,0,0,AT,475,276,168.0773631
SS1651690446636,US,US137,1,0,0,AT,302,170,123.239604
SS1651690446636,US,US137,2,0,0,AT,618,83,105.2615789
SS1651690446636,US,US137,3,0,0,AT,462,231,68.76772499
SS1651690446636,US,US137,4,0,0,AT,521,405,65.4369926
SS1651690626669,US,US138,1,1,1,AT,242,96,74.94664769
SS1651690626669,US,US138,2,1,0,AT,460,106,62.62587325
SS1651690626669,US,US138,3,1,0,AT,88,271,67.94115101
SS1651690626669,US,US138,4,1,0,AT,303,370,68.81860214
SS1651690672320,US,US139,1,1,1,AT,311,119,77.89736838
SS1651690672320,US,US139,2,1,0,AT,607,161,73.24616031
SS1651690672320,US,US139,3,1,0,AT,280,366,81.04319836
SS1651690672320,US,US139,4,1,0,AT,120,207,83.93449827
SS1651690674639,US,US140,1,1,1,AT,183,177,73.37574531
SS1651690674639,US,US140,2,1,0,AT,693,160,86.45229899
SS1651690674639,US,US140,3,1,0,AT,681,374,87
SS1651690678231,US,US141,1,1,1,AT,337,173,89.05054744
SS1651690678231,US,US141,2,1,0,AT,638,227,95.4253635
SS1651690678231,US,US141,3,1,0,AT,402,377,80.65977932
SS1651690678231,US,US141,4,1,0,AT,485,65,54.91812087
SS1651690678388,US,US142,1,1,1,AT,181,34,26.92582404
SS1651690678388,US,US142,2,1,0,AT,635,44,27.58622845
SS1651690678388,US,US142,3,1,0,AT,578,224,30.41381265
SS1651690678388,US,US142,4,1,0,AT,296,307,34.92849839
SS1651690681690,US,US143,1,1,1,AT,461,317,108.4066419
SS1651690681690,US,US143,2,1,0,AT,194,171,54.64430437
SS1651690681690,US,US143,3,1,0,AT,343,75,30.2654919
SS1651690681690,US,US143,4,1,0,AT,509,93,31.78049716
SS1651690681690,US,US143,5,1,0,AT,641,245,47.20169488
SS1651690681690,US,US143,6,1,0,AT,791,82,48.75448697
SS1651690681690,US,US143,7,1,0,AT,718,293,35.4682957
SS1651690681690,US,US143,8,1,0,AT,653,421,44.72135955
SS1651690681690,US,US143,9,1,0,AT,488,515,88.95504483
SS1651690681690,US,US143,10,1,0,AT,789,353,25.49509757
SS1651690681690,US,US143,11,1,0,AT,203,331,42.95346319
SS1651690681690,US,US143,12,1,0,AT,314,574,45
SS1651690681690,US,US143,13,1,0,AT,649,83,53.60037313
SS1651690681690,US,US143,14,1,0,AT,292,439,44.38468204
SS1651690683219,US,US144,1,0,0,AT,116,142,77.82673063
SS1651690683219,US,US144,2,0,0,AT,345,94,71.19691005
SS1651690683219,US,US144,3,0,0,AT,559,98,84.7584804
SS1651690683219,US,US144,4,0,0,AT,732,106,71.58910532
SS1651690683219,US,US144,5,0,0,AT,190,330,73.78346698
SS1651690683219,US,US144,6,0,0,AT,71,485,64.07027392
SS1651690685286,US,US145,1,0,0,AT,515,-60,49.04079934
SS1651690685286,US,US145,2,0,0,AT,470,201,91.76055798
SS1651690687499,US,US146,1,1,1,AT,474.0000007,322.9999983,58.5918083
SS1651690687499,US,US146,2,1,0,AT,199.0000005,333.0000003,61.18823416
SS1651690687499,US,US146,3,1,0,AT,630.0000035,117.0000015,57.27128425
SS1651690687499,US,US146,4,1,0,AT,802.9999974,203.0000061,48.82622246
SS1651690687499,US,US146,5,1,0,AT,694.9999946,376.0000144,47.51841748
SS1651690687538,US,US147,1,0,0,AT,436,217,185.2241885
SS1651690691047,US,US148,1,1,1,AT,159,238,65.30696747
SS1651690691047,US,US148,2,1,0,AT,497,157,85.70297544
SS1651690691047,US,US148,3,1,0,AT,655,125,63.00793601
SS1651690691327,US,US149,1,1,1,AT,283,276,176.1817244
SS1651690691327,US,US149,2,1,0,AT,683,249,165.4236984
SS1651690698980,US,US150,1,1,1,AT,445,121,111.7899817
SS1651690698980,US,US150,2,1,0,AT,223,449,75.66372975
SS1651690698980,US,US150,3,1,0,AT,595,469,68.65857558
SS1651690706045,US,US151,1,1,1,AT,116,142,99.03534723
SS1651690706045,US,US151,2,1,0,AT,508,55,72.71863585
SS1651690706045,US,US151,3,1,0,AT,552,251,75.13321503
SS1651690706045,US,US151,4,1,0,AT,443,490,103.3102125
SS1651690707343,US,US152,1,0,0,AT,445.0004033,238,173.3262819
SS1651690707467,US,US153,1,0,0,AT,374,69,72.80109889
SS1651690707467,US,US153,2,0,0,AT,591,372,73.55270219
SS1651690707467,US,US153,3,0,0,AT,398,349,105.6834897
SS1651690707467,US,US153,4,0,0,AT,207,201,47.80167361
SS1651690707467,US,US153,5,0,0,AT,510,99,57.24508713
SS1651690707467,US,US153,6,0,0,AT,193,468,92.02173656
SS1651690708015,US,US154,1,1,1,AT,473,299,79.40403012
SS1651690708015,US,US154,2,1,0,AT,749,251,74.46475676
SS1651690708015,US,US154,3,1,0,AT,250,195,78.40918314
SS1651690708015,US,US154,4,1,0,AT,288,445,83.73768566
SS1651690708015,US,US154,5,1,0,AT,522,53,85
SS1651690708015,US,US154,6,1,0,AT,628,447,77.79460136
SS1651690711805,US,US155,1,0,0,AT,455,228,92.9569793
SS1651690714289,US,US156,1,1,1,AT,193,189,174.2699056
SS1651690714289,US,US156,2,1,0,AT,730,189,95.63472173
SS1651690714289,US,US156,3,1,0,AT,646,423,125
SS1651690719363,US,US157,1,1,1,AT,96,97,59.41380311
SS1651690719363,US,US157,2,1,0,AT,377,90,64.40496875
SS1651690719363,US,US157,3,1,0,AT,545,188,65.06919394
SS1651690719363,US,US157,4,1,0,AT,136,407,66.24198065
SS1651690719363,US,US157,5,1,0,AT,276,570,64.88451279
SS1651690719363,US,US157,6,1,0,AT,340,355,62.68173578
SS1651690719363,US,US157,7,1,0,AT,554,334,65.7951366
SS1651690719510,US,US158,1,1,0,AT,294,214,49.24428901
SS1651690719510,US,US158,2,1,0,AT,459,264,48.54894438
SS1651690719510,US,US158,3,1,1,AT,454,116,58.85575588
SS1651690723933,US,US159,1,1,0,AT,288,413,56.63920903
SS1651690723933,US,US159,2,1,1,AT,513,294,103.8556691
SS1651690723933,US,US159,3,1,0,AT,299,81,66.48308055
SS1651690723933,US,US159,4,1,0,AT,665,94,59.16924877
SS1651690723933,US,US159,5,1,0,AT,824,365,67.17886572
SS1651690723933,US,US159,6,1,0,AT,672,505,71.84010022
SS1651690727662,US,US160,1,1,1,AT,296,172,84.1546196
SS1651690727662,US,US160,2,1,0,AT,579,95,82
SS1651690727662,US,US160,3,1,0,AT,700,264,81.63332653
SS1651690727662,US,US160,4,1,0,AT,176,346,90.44335244
SS1651690727662,US,US160,5,1,0,AT,356,527,76.66159404
SS1651690727759,US,US161,1,1,1,AT,440,141,98.35141077
SS1651690727759,US,US161,2,1,0,AT,241,270,33.60059523
SS1651690727759,US,US161,3,1,0,AT,354,307,43.60045871
SS1651690727759,US,US161,4,1,0,AT,477,307,37.80211634
SS1651690727759,US,US161,5,1,0,AT,572,268,47.42362281
SS1651690729593,US,US162,1,1,1,AT,489,310,103.5857133
SS1651690729593,US,US162,2,1,0,AT,691,178,73.38937253
SS1651690729593,US,US162,3,1,0,AT,711,376,70.32780389
SS1651690729593,US,US162,4,1,0,AT,307,473,88.29496022
SS1651690730467,US,US163,1,1,1,AT,405,152,97.30878686
SS1651690730467,US,US163,2,1,0,AT,680,116,84.89994111
SS1651690730467,US,US163,3,1,0,AT,221,327,72.11102551
SS1651690730467,US,US163,4,1,0,AT,491,347,66.06814664
SS1651690730467,US,US163,5,1,0,AT,723,276,55.75840744
SS1651690731537,US,US164,1,1,1,AT,390,308,89.26925563
SS1651690731537,US,US164,2,1,0,AT,548,162,72.47068373
SS1651690731537,US,US164,3,1,0,AT,390,486,68.68041933
SS1651690731537,US,US164,4,1,0,AT,591,399,58.24946352
SS1651690732177,US,US165,1,1,1,AT,436,255,49.81967483
SS1651690732177,US,US165,2,1,0,AT,517,95,33.01514804
SS1651690732177,US,US165,3,1,0,AT,186,155,30.52867504
SS1651690732177,US,US165,4,1,0,AT,766,261,29.52964612
SS1651690732177,US,US165,5,1,0,AT,537,364,48.41487375
SS1651690735020,US,US166,1,1,1,AT,413,230,113.8639539
SS1651690735020,US,US166,2,1,0,AT,830,159,138.3618445
SS1651690735020,US,US166,3,1,0,AT,818,415,132.8231907
SS1651690735532,US,US167,1,1,1,AT,486,167,69.58448103
SS1651690735532,US,US167,2,1,0,AT,792,148,88.41379983
SS1651690735532,US,US167,3,1,0,AT,189,273,86.31338251
SS1651690737808,US,US168,1,0,0,AT,301,230,169.9205697
SS1651690737808,US,US168,2,0,0,AT,731,236,146.3215637
SS1651690740366,US,US169,1,1,1,AT,464,316,111.3642672
SS1651690740366,US,US169,2,1,0,AT,241,170,97.4063653
SS1651690740366,US,US169,3,1,0,AT,163,407,118.4060809
SS1651690740366,US,US169,4,1,0,AT,739,162,105.8158778
SS1651690740366,US,US169,5,1,0,AT,469,585,120.8387355
SS1651690740366,US,US169,6,1,0,AT,734,478,123.004065
SS1651690741486,US,US170,1,1,1,AT,484,347,67.36467917
SS1651690741486,US,US170,2,1,0,AT,279,136,49.03060269
SS1651690741486,US,US170,3,1,0,AT,468,139,31.04834939
SS1651690741486,US,US170,4,1,0,AT,603,111,31.40063694
SS1651690741486,US,US170,5,1,0,AT,779,118,27.45906044
SS1651690741486,US,US170,6,1,0,AT,867,346,42.75511665
SS1651690741942,US,US171,1,1,1,AT,524,311,86.02325267
SS1651690741942,US,US171,2,1,0,AT,660,181,49.04079934
SS1651690741942,US,US171,3,1,0,AT,720,338,48.37354649
SS1651690741942,US,US171,4,1,0,AT,400,168,52.20153254
SS1651690743939,US,US172,1,1,1,AT,428,271,53.53503526
SS1651690743939,US,US172,2,1,0,AT,335,151,43.65775991
SS1651690743939,US,US172,3,1,0,AT,214,215,36.61966685
SS1651690743939,US,US172,4,1,0,AT,276,402,40.60788101
SS1651690743939,US,US172,5,1,0,AT,648,243,37.20215048
SS1651690743939,US,US172,6,1,0,AT,620,324,38.01315562
SS1651690743939,US,US172,7,1,0,AT,204,316,25.49509757
SS1651690743939,US,US172,8,1,0,AT,428,137,27.73084925
SS1651690743939,US,US172,9,1,0,AT,495,417,27.51363298
SS1651690748106,US,US173,1,1,0,AT,317,264,73.66138744
SS1651690748106,US,US173,2,1,1,AT,491,437,77.23341246
